x_bin,y_bin,t_bin,particle_count
-61,-54,33,1
-61,-50,11,1
-61,-49,11,1
-61,-49,39,1
-61,-48,8,1
-61,-47,9,1
-61,-47,49,1
-61,-46,63,1
-61,-45,15,1
-61,-45,48,1
-61,-45,58,1
-61,-44,14,1
-61,-44,15,1
-61,-39,22,1
-61,-39,34,1
-61,-37,29,1
-61,-36,55,1
-61,-34,30,1
-61,-34,66,1
-61,-29,40,1
-61,-28,36,1
-61,-25,44,1
-61,-23,66,1
-61,-19,40,1
-61,-19,43,1
-61,-17,69,1
-61,-16,72,1
-61,-15,36,1
-61,-15,37,1
-61,-14,43,1
-61,-13,46,1
-61,-12,39,1
-61,-10,42,2
-61,-9,52,1
-61,-8,50,1
-61,-7,64,1
-61,-5,96,1
-61,-4,88,1
-61,-1,60,1
-61,2,56,1
-61,4,61,1
-61,4,62,1
-61,5,58,1
-61,7,96,1
-61,8,119,1
-61,9,81,1
-61,10,78,1
-61,12,66,1
-61,18,75,1
-61,22,79,1
-61,22,96,1
-61,23,86,1
-61,26,186,1
-61,27,80,1
-61,28,79,1
-61,28,101,1
-61,29,82,1
-61,30,81,2
-61,32,84,1
-61,32,105,1
-61,33,85,1
-61,36,110,1
-61,42,114,1
-61,47,132,1
-61,50,109,1
-61,50,184,1
-61,54,128,1
-60,-54,0,1
-60,-54,7,1
-60,-52,7,1
-60,-52,15,1
-60,-50,11,1
-60,-43,13,1
-60,-43,18,1
-60,-42,83,1
-60,-41,32,1
-60,-40,13,1
-60,-35,115,1
-60,-33,28,1
-60,-33,89,1
-60,-32,24,1
-60,-29,111,1
-60,-25,114,1
-60,-22,31,1
-60,-22,44,1
-60,-18,47,1
-60,-17,57,1
-60,-16,41,1
-60,-16,82,1
-60,-15,44,1
-60,-15,126,1
-60,-13,39,1
-60,-13,40,1
-60,-13,42,1
-60,-12,79,1
-60,-11,53,1
-60,-11,66,1
-60,-9,52,1
-60,-8,76,1
-60,-8,96,1
-60,-7,52,1
-60,-5,67,1
-60,-3,72,1
-60,-2,49,1
-60,-2,58,1
-60,-1,66,1
-60,10,115,1
-60,11,70,1
-60,11,78,1
-60,11,91,1
-60,11,100,1
-60,13,86,1
-60,14,77,1
-60,14,103,1
-60,17,92,1
-60,18,81,1
-60,19,72,1
-60,19,102,1
-60,22,79,2
-60,23,79,1
-60,24,77,1
-60,25,89,1
-60,25,91,1
-60,26,85,1
-60,27,84,1
-60,29,93,1
-60,29,103,1
-60,32,91,1
-60,33,95,1
-60,34,147,1
-60,36,109,1
-60,37,95,1
-60,38,99,1
-60,39,98,1
-60,50,106,1
-60,50,137,1
-60,54,107,2
-59,-56,4,1
-59,-51,8,1
-59,-48,15,1
-59,-45,50,1
-59,-44,34,1
-59,-43,14,1
-59,-42,60,1
-59,-40,22,1
-59,-39,24,1
-59,-39,59,1
-59,-38,14,1
-59,-38,18,1
-59,-38,39,1
-59,-37,22,2
-59,-37,34,1
-59,-35,22,1
-59,-35,28,1
-59,-30,44,1
-59,-30,48,1
-59,-26,33,1
-59,-26,45,1
-59,-25,30,1
-59,-25,60,1
-59,-24,43,1
-59,-23,45,1
-59,-22,32,1
-59,-22,44,1
-59,-21,40,1
-59,-21,55,1
-59,-21,71,1
-59,-20,69,1
-59,-16,40,1
-59,-16,42,2
-59,-16,60,1
-59,-16,79,1
-59,-14,40,2
-59,-14,90,1
-59,-12,72,1
-59,-11,42,1
-59,-9,52,1
-59,-9,56,1
-59,-6,86,1
-59,-4,74,1
-59,2,72,1
-59,3,60,1
-59,3,66,1
-59,7,68,1
-59,11,82,1
-59,11,86,1
-59,12,78,1
-59,13,67,1
-59,14,73,1
-59,14,75,1
-59,15,79,1
-59,18,74,1
-59,18,128,1
-59,19,110,1
-59,19,134,1
-59,20,78,1
-59,23,109,1
-59,27,99,1
-59,29,86,1
-59,29,97,1
-59,31,87,1
-59,31,139,1
-59,32,93,1
-59,33,137,1
-59,35,125,1
-59,36,98,1
-59,36,119,1
-59,40,118,1
-59,42,174,1
-59,43,118,1
-59,48,117,1
-59,49,105,1
-59,50,113,1
-59,51,114,1
-59,54,110,1
-58,-55,1,1
-58,-52,15,1
-58,-52,22,1
-58,-51,15,1
-58,-50,18,1
-58,-42,36,1
-58,-40,31,1
-58,-39,22,1
-58,-38,22,2
-58,-35,33,1
-58,-34,39,1
-58,-31,23,1
-58,-31,33,1
-58,-30,31,1
-58,-28,47,1
-58,-28,74,1
-58,-22,38,1
-58,-18,55,1
-58,-16,43,1
-58,-15,40,1
-58,-14,90,1
-58,-13,41,1
-58,-11,44,1
-58,-11,48,1
-58,-9,61,1
-58,-8,72,1
-58,-6,61,1
-58,-6,113,1
-58,-5,70,1
-58,-5,71,1
-58,-4,50,1
-58,-4,73,1
-58,-4,79,1
-58,-3,59,1
-58,0,65,1
-58,1,61,1
-58,6,67,1
-58,9,84,1
-58,11,82,1
-58,13,120,1
-58,14,112,1
-58,14,128,1
-58,17,95,1
-58,19,110,1
-58,20,80,1
-58,23,115,1
-58,30,113,1
-58,30,170,1
-58,32,134,1
-58,33,125,1
-58,38,119,1
-58,38,122,1
-58,39,101,1
-58,39,131,1
-58,40,96,1
-58,40,102,1
-58,40,104,1
-58,43,195,1
-58,46,101,1
-58,47,106,1
-58,48,111,1
-58,51,112,1
-58,54,121,1
-58,55,112,1
-58,55,113,1
-57,-55,36,1
-57,-54,6,1
-57,-52,26,1
-57,-51,49,1
-57,-50,13,1
-57,-44,15,2
-57,-42,18,2
-57,-39,27,1
-57,-38,17,1
-57,-33,27,1
-57,-33,42,1
-57,-32,33,1
-57,-32,39,1
-57,-32,43,1
-57,-29,54,1
-57,-27,34,1
-57,-27,42,1
-57,-27,49,1
-57,-27,56,1
-57,-26,63,1
-57,-22,36,1
-57,-19,40,1
-57,-19,72,1
-57,-19,74,1
-57,-18,37,1
-57,-16,43,1
-57,-12,47,1
-57,-11,44,1
-57,-10,58,1
-57,-9,46,1
-57,-7,50,1
-57,-6,50,1
-57,-6,56,1
-57,-5,177,1
-57,-3,52,1
-57,-3,56,1
-57,-2,62,1
-57,-2,67,1
-57,-1,58,1
-57,0,54,1
-57,2,59,1
-57,3,59,1
-57,3,71,1
-57,7,70,1
-57,9,111,1
-57,10,81,1
-57,12,70,1
-57,14,69,1
-57,14,75,1
-57,19,101,1
-57,24,84,1
-57,26,95,1
-57,27,102,1
-57,29,100,1
-57,30,95,1
-57,30,96,1
-57,33,89,1
-57,33,91,1
-57,38,92,1
-57,38,97,1
-57,39,111,1
-57,42,99,1
-57,44,102,1
-57,48,110,1
-57,53,110,1
-57,53,129,1
-57,54,109,1
-57,55,113,1
-56,-55,22,1
-56,-49,10,1
-56,-49,32,1
-56,-48,46,1
-56,-48,54,1
-56,-46,11,1
-56,-46,25,1
-56,-38,82,1
-56,-37,28,2
-56,-37,31,1
-56,-37,33,1
-56,-36,39,1
-56,-35,50,1
-56,-32,34,1
-56,-32,46,1
-56,-31,28,1
-56,-28,47,1
-56,-28,113,1
-56,-26,35,1
-56,-25,36,1
-56,-25,75,1
-56,-21,36,1
-56,-19,73,1
-56,-18,66,1
-56,-17,70,1
-56,-15,85,1
-56,-14,42,1
-56,-14,63,1
-56,-13,43,1
-56,-13,58,1
-56,-12,46,1
-56,-10,47,1
-56,-9,53,1
-56,-6,60,1
-56,-6,87,1
-56,-5,51,1
-56,-5,53,1
-56,-3,55,1
-56,-1,59,1
-56,4,65,2
-56,5,92,1
-56,6,90,1
-56,7,68,1
-56,8,71,1
-56,11,118,1
-56,12,78,1
-56,13,81,1
-56,13,88,1
-56,14,71,1
-56,15,72,1
-56,15,75,1
-56,16,88,1
-56,16,95,1
-56,16,98,1
-56,20,84,1
-56,21,78,1
-56,22,80,1
-56,22,92,1
-56,22,102,1
-56,23,81,1
-56,24,82,1
-56,25,85,1
-56,25,121,1
-56,26,95,1
-56,27,94,1
-56,27,161,1
-56,28,91,1
-56,29,122,1
-56,30,88,1
-56,31,132,1
-56,35,92,1
-56,37,108,1
-56,38,113,1
-56,38,125,1
-56,38,168,1
-56,42,128,1
-56,47,137,1
-56,49,136,1
-56,50,130,1
-56,53,114,1
-56,53,124,1
-56,56,144,1
-55,-55,3,1
-55,-55,46,1
-55,-52,32,1
-55,-52,47,1
-55,-48,30,1
-55,-47,36,1
-55,-46,28,1
-55,-46,71,1
-55,-45,13,1
-55,-44,19,1
-55,-43,28,1
-55,-43,55,1
-55,-41,92,1
-55,-40,18,1
-55,-40,19,1
-55,-39,24,1
-55,-35,36,1
-55,-31,77,1
-55,-30,34,1
-55,-28,67,1
-55,-27,53,1
-55,-25,50,1
-55,-23,62,1
-55,-22,40,1
-55,-20,45,1
-55,-20,46,2
-55,-19,40,1
-55,-19,41,1
-55,-19,43,1
-55,-18,38,1
-55,-17,44,1
-55,-14,45,1
-55,-14,47,1
-55,-13,69,1
-55,-12,67,1
-55,-11,48,2
-55,-8,51,1
-55,-8,53,1
-55,-8,57,1
-55,-8,81,1
-55,-6,54,1
-55,-6,55,1
-55,-5,52,1
-55,-4,58,1
-55,-3,54,2
-55,-2,87,1
-55,-1,62,1
-55,-1,68,1
-55,-1,72,1
-55,0,75,1
-55,1,98,1
-55,2,62,1
-55,2,74,1
-55,4,77,1
-55,5,62,1
-55,6,64,1
-55,6,124,1
-55,7,68,1
-55,7,71,1
-55,7,80,1
-55,7,108,1
-55,10,71,1
-55,10,109,1
-55,11,97,1
-55,14,76,1
-55,15,76,1
-55,15,88,1
-55,17,77,1
-55,18,77,1
-55,18,85,1
-55,18,117,1
-55,19,77,1
-55,21,78,2
-55,21,84,1
-55,22,80,1
-55,23,108,1
-55,24,84,1
-55,25,89,1
-55,26,109,1
-55,27,97,1
-55,28,109,1
-55,28,110,1
-55,30,94,1
-55,30,125,1
-55,32,94,1
-55,32,98,1
-55,32,101,1
-55,34,103,1
-55,34,119,1
-55,36,141,1
-55,38,100,1
-55,41,104,1
-55,42,102,1
-55,47,104,1
-55,47,111,1
-55,49,132,1
-55,49,141,1
-55,52,125,1
-55,54,126,1
-55,54,146,1
-55,55,150,1
-54,-56,2,1
-54,-56,25,1
