x_bin,y_bin,t_bin,particle_count
-61,-53,1,1
-61,-42,7,1
-61,-39,20,1
-61,-36,66,1
-61,-35,43,1
-61,-32,34,1
-61,-28,20,1
-61,-26,46,1
-61,-24,21,1
-61,-24,48,1
-61,-23,33,1
-61,-23,52,1
-61,-20,41,1
-61,-15,29,1
-61,-12,38,1
-61,-12,56,1
-61,-10,31,1
-61,-10,59,1
-61,-6,81,1
-61,-5,70,1
-61,-4,66,1
-61,-1,75,1
-61,0,40,1
-61,0,44,1
-61,1,40,1
-61,1,48,1
-61,4,61,1
-61,4,67,1
-61,6,85,1
-61,8,67,1
-61,9,52,1
-61,13,73,1
-61,17,70,1
-61,18,72,1
-61,19,76,1
-61,21,58,1
-61,25,81,1
-61,26,63,1
-61,26,84,1
-61,31,72,1
-61,31,90,1
-61,32,68,1
-61,32,71,1
-61,32,78,1
-61,33,76,1
-61,33,86,1
-61,40,112,1
-61,44,84,1
-61,44,141,1
-61,46,112,1
-61,51,83,1
-61,55,89,1
-60,-56,5,1
-60,-55,0,1
-60,-54,22,1
-60,-53,2,1
-60,-49,45,1
-60,-43,117,1
-60,-41,27,1
-60,-40,11,1
-60,-37,17,1
-60,-36,29,1
-60,-35,23,1
-60,-34,41,1
-60,-32,38,1
-60,-31,24,1
-60,-31,142,1
-60,-29,31,1
-60,-28,24,1
-60,-27,29,1
-60,-25,22,1
-60,-25,47,1
-60,-25,54,2
-60,-23,47,1
-60,-21,70,1
-60,-17,39,1
-60,-17,54,1
-60,-16,39,1
-60,-15,40,1
-60,-15,95,1
-60,-15,97,1
-60,-14,58,1
-60,-11,36,1
-60,-9,45,1
-60,-8,87,1
-60,-5,67,1
-60,-4,67,1
-60,-2,45,1
-60,-2,46,1
-60,-1,55,1
-60,5,48,1
-60,6,49,1
-60,6,61,1
-60,10,70,1
-60,12,50,1
-60,12,54,1
-60,12,55,1
-60,13,71,1
-60,14,55,1
-60,19,59,1
-60,23,61,1
-60,23,73,1
-60,28,71,1
-60,30,74,2
-60,32,125,1
-60,33,86,1
-60,36,74,1
-60,36,80,1
-60,41,80,1
-60,44,78,1
