x_bin,y_bin,t_bin,particle_count
-61,-40,7,1
-61,-11,17,1
-61,41,55,1
-60,-1,25,1
-60,-1,43,1
-60,10,37,1
-60,15,40,1
-60,21,38,1
-59,-55,0,1
-59,34,129,1
-59,45,56,1
-59,50,68,1
-58,-17,42,1
-58,5,93,1
-58,42,72,1
-57,-27,14,1
-57,-19,49,1
-57,9,35,1
-57,13,54,1
-57,47,90,1
-56,-29,17,1
-56,-16,57,1
-56,25,42,1
-56,28,63,1
-55,-41,18,1
-55,-22,17,1
-55,-19,28,1
-55,-18,51,1
-55,-17,22,1
-54,-50,10,1
-54,-23,16,1
-54,-10,26,1
-54,-4,35,1
-54,28,56,1
-54,37,69,1
-53,-45,10,1
-53,-38,18,1
-53,-12,23,1
-53,-7,40,1
-52,-54,0,1
-52,-44,9,1
-52,-31,12,1
-52,5,63,1
-52,30,49,1
-52,41,107,1
-51,-30,30,1
-51,-21,18,1
-51,5,56,1
-51,8,45,1
-51,27,56,1
-51,50,118,1
-50,-23,70,1
-50,1,35,1
-50,12,46,1
-50,26,95,1
-50,33,55,1
-49,-45,14,1
-49,-34,88,1
-49,-10,30,1
-49,26,75,1
-48,-32,21,1
-48,-19,21,1
-48,-19,40,1
-48,-16,28,1
-48,-5,37,1
-48,2,45,1
-48,4,44,1
-48,7,59,1
-48,14,64,1
-48,16,54,1
-48,18,64,1
-48,33,56,1
-47,-22,26,1
-47,-16,27,1
-47,-3,44,1
-47,5,43,1
-47,12,130,1
-46,-37,40,1
-46,16,65,1
-46,22,47,1
-46,23,48,1
-45,-23,24,1
-45,-19,24,1
-45,-1,57,1
-45,30,56,1
-45,33,65,1
-45,51,74,1
-45,53,73,1
-44,-45,9,2
-44,-38,29,1
-44,-4,34,1
-44,7,53,1
-44,35,58,1
-43,-33,25,1
-43,-16,54,1
-43,-15,37,1
-43,2,36,2
-43,4,69,1
-43,15,56,1
-43,26,80,1
-43,31,57,1
-43,45,107,1
-42,-57,3,1
-42,-15,31,1
-42,16,51,1
-42,20,48,1
-42,24,56,1
-42,29,66,1
-42,34,99,1
-41,-22,40,1
-41,-11,44,1
-41,-8,33,1
-41,-5,44,1
-41,8,44,1
-41,10,42,1
-41,44,67,1
-41,50,67,1
-40,-36,33,1
-40,-9,34,1
-40,5,43,1
-40,48,67,1
-39,-34,59,1
-39,-31,28,1
-39,-6,35,1
-39,1,69,1
-39,13,57,1
-39,32,168,1
-39,45,71,1
-39,48,93,1
-38,-34,23,1
-38,-7,34,1
-38,-3,50,1
-38,0,57,1
-38,16,56,1
-38,29,58,1
-37,-19,36,1
-37,-14,37,1
-37,-5,46,1
-37,2,47,1
-37,4,53,1
-37,55,119,1
-36,-54,22,1
-36,-36,21,1
-36,-24,28,1
-36,-14,30,1
-36,-1,49,1
-36,8,72,1
-36,14,57,1
-36,23,78,1
-36,40,97,1
-36,50,80,1
-36,54,78,1
-35,-54,8,1
-35,-39,20,1
-35,-16,99,1
-35,-14,42,1
-35,10,47,1
-35,39,87,1
-34,-38,22,1
-34,-35,23,1
-34,-25,25,1
-34,-21,39,1
-34,-12,61,1
-34,14,51,1
-34,51,72,1
-33,-7,42,1
-33,1,43,1
-32,-52,23,1
-32,-51,15,1
-32,-40,21,1
-32,-37,19,1
-32,-37,38,1
-32,-29,28,1
-32,-26,30,1
-32,-23,33,1
-32,-22,31,1
-32,-6,41,1
-32,-5,39,1
-32,3,59,1
-32,12,50,1
-32,27,62,1
-32,33,64,1
-32,50,73,1
-32,56,80,1
-31,-49,13,1
-31,-42,45,1
-31,-34,31,1
-31,-33,43,1
-31,-31,28,1
-31,17,69,1
-31,50,74,1
-30,-30,26,1
-30,-24,33,1
-30,-10,44,1
