x_bin,y_bin,t_bin,particle_count
-58,31,38,1
-57,-20,1,1
-53,-15,4,1
-52,20,56,1
-45,-51,0,1
-31,5,33,1
-28,23,38,1
-24,13,43,1
-17,26,46,1
-16,-29,77,1
-15,-2,26,1
-11,47,58,1
-8,46,59,1
-5,6,46,1
-4,7,42,1
-4,52,111,1
-2,-28,51,1
-1,-7,34,1
0,-33,22,1
4,0,38,1
5,20,60,1
9,46,80,1
9,50,75,1
10,-39,43,1
10,20,53,1
10,39,83,1
12,-14,113,1
13,25,70,1
15,-55,51,1
18,41,82,1
22,29,69,1
22,38,70,1
22,38,71,1
22,39,80,1
24,49,81,1
25,53,82,1
26,49,143,1
27,23,68,1
28,30,76,1
30,28,69,1
31,26,71,1
32,-16,49,1
32,2,58,1
32,16,65,1
32,31,75,1
33,-16,50,1
33,51,86,1
33,55,97,1
34,44,82,1
35,44,84,1
36,29,96,1
37,34,77,1
37,40,81,1
38,46,86,1
39,7,69,1
39,33,79,1
39,38,83,1
39,38,86,1
41,36,81,1
41,41,84,1
42,34,80,1
42,44,89,1
43,30,83,1
46,-5,71,1
46,26,79,1
48,40,88,1
49,0,70,1
50,26,85,1
50,29,83,1
50,43,92,1
51,40,90,1
51,41,97,1
51,41,98,1
52,45,96,1
52,48,96,1
53,13,80,1
57,-6,66,1
59,-21,67,1
59,6,79,1
