x_bin,y_bin,t_bin,particle_count
-61,-30,106,1
-61,2,55,1
-61,3,71,1
-61,11,39,1
-61,16,53,1
-61,18,74,1
-61,38,61,1
-60,-32,24,1
-60,-31,10,1
-60,-30,7,1
-60,-30,10,1
-60,15,60,1
-60,40,65,1
-59,-24,33,1
-59,-19,20,1
-59,-14,40,1
-59,3,36,1
-59,21,57,1
-59,45,67,1
-59,49,72,1
-59,49,75,1
-58,-54,104,1
-58,-38,21,1
-58,-38,79,1
-58,-30,5,1
-58,-10,22,1
-58,31,66,1
-57,-30,6,1
-57,3,47,1
-57,16,48,1
-57,37,108,1
-56,-27,9,1
-56,-17,41,1
-56,24,59,1
-56,46,69,1
-56,49,81,1
-56,53,84,1
-55,-27,26,1
-55,-8,33,1
-55,-7,79,1
-55,11,52,1
-55,26,59,1
-55,31,70,1
-55,41,81,1
-54,-48,2,1
-54,-21,28,1
-54,-20,39,1
-54,-15,41,1
-54,-9,67,1
-54,9,51,1
-54,22,57,1
-54,23,144,1
-54,27,68,1
-53,-50,1,1
-53,-36,8,1
-53,-32,8,1
-53,-28,14,1
-53,-15,27,1
-53,-6,70,1
-53,8,52,1
-53,9,92,1
-53,10,58,1
-53,19,68,1
-53,22,64,1
-52,-52,0,1
-52,-26,14,1
-52,-25,14,1
-52,5,60,1
-52,7,49,1
-52,48,89,1
-51,-24,15,2
-51,-4,34,1
-51,15,50,1
-51,20,58,1
-51,21,53,1
-51,30,70,1
-50,-25,62,1
-50,-12,27,1
-50,2,39,1
-49,-39,13,1
-49,-33,22,1
-49,-19,61,1
-49,25,76,1
-49,32,83,1
-49,34,71,1
-49,39,75,1
-49,45,73,1
-49,49,125,1
-49,52,111,1
-48,-36,8,1
-48,-16,31,1
-48,-1,48,1
-48,6,49,1
-48,13,53,1
-48,27,66,1
-48,43,79,1
-47,-20,28,1
-47,-17,46,1
-47,-15,26,1
-47,6,51,1
-47,6,52,1
-47,13,48,1
-47,26,69,1
-47,29,63,1
-47,37,80,1
-47,44,107,1
-46,-38,78,1
-46,-36,16,1
-46,-19,24,1
-46,-14,60,1
-46,3,41,1
-46,6,48,1
-46,16,57,1
-46,16,73,1
-46,35,72,1
-46,37,76,2
-45,-54,10,1
-45,-35,25,1
-45,-30,17,1
-45,-29,19,1
-45,-24,35,1
-45,-21,51,1
-45,-15,29,1
-45,-15,37,1
-45,-13,57,1
-45,-2,38,2
-45,-2,40,1
-45,1,64,1
-45,3,53,1
-45,4,44,1
-45,10,76,1
-45,11,58,1
-45,44,82,1
-44,-48,15,1
-44,-30,48,1
-44,-29,39,1
-44,-23,28,1
-44,-14,45,1
-44,-12,31,1
-44,-8,34,1
-44,-6,51,1
-44,1,50,1
-44,16,57,1
-44,16,79,1
-44,27,65,1
-44,41,88,1
-43,-43,17,1
-43,-36,28,1
-43,-35,29,1
-43,-24,56,1
-43,-22,29,1
-43,-21,32,1
-43,-13,34,1
-43,-6,43,1
-43,-4,38,1
-43,4,53,1
-43,17,57,1
-42,-47,28,1
-42,-26,37,1
-42,-21,30,1
-42,-19,53,1
-42,-12,36,1
-42,-7,38,1
-42,-5,38,1
-42,-4,54,1
-42,0,42,1
-42,34,93,1
-42,34,101,1
-42,39,75,1
-41,-28,23,1
-41,-25,25,1
-41,-20,28,1
-41,-19,41,1
-41,-11,42,1
-41,-6,57,1
-41,-1,60,1
-41,3,47,1
-41,12,52,1
-41,15,55,1
-40,-55,29,1
-40,-41,78,1
-40,-32,68,1
-40,-24,77,1
-40,-6,39,1
-40,-6,40,1
-40,9,52,1
-40,10,51,1
-40,17,57,1
-40,20,84,1
-40,31,77,1
-39,-22,31,1
-39,-16,59,1
-39,-13,36,1
-39,-5,40,1
-39,-2,48,1
-39,0,44,1
-39,0,49,1
-39,10,52,1
-39,11,53,1
-39,11,54,1
-39,12,55,1
-39,24,82,1
-39,27,84,1
-39,32,94,1
-39,37,85,1
-39,40,86,1
-39,43,85,1
-38,-53,6,1
-38,-51,8,1
-38,-51,11,1
-38,-39,28,1
-38,-11,47,1
-38,-9,51,1
-38,-8,39,1
-38,-1,48,1
-38,5,50,1
-38,8,52,1
-38,11,57,1
-38,12,55,1
-38,12,58,1
-38,12,62,1
-38,16,57,1
-38,19,62,1
-38,21,62,1
-38,23,77,1
-38,24,64,1
-38,30,72,1
-38,48,116,1
-37,-52,6,1
-37,-41,19,1
-37,-40,15,1
-37,-40,43,1
-37,-35,18,1
-37,-29,41,1
-37,-25,27,1
-37,0,78,1
-37,4,71,1
-37,4,89,1
-37,10,76,1
-37,10,103,1
-37,13,65,1
-37,14,85,1
-37,17,75,1
-37,27,149,1
-37,32,76,1
-36,-56,22,1
-36,-36,18,1
-36,-25,31,1
-36,-21,40,1
-36,-15,56,1
-36,-12,37,1
-36,13,57,1
-36,15,73,1
-36,20,63,1
-36,20,64,1
-36,21,66,1
-36,22,69,1
-36,25,69,1
-35,-52,22,1
-35,-34,29,1
-35,-16,36,1
-35,-10,47,1
-35,-9,81,1
-35,-1,49,1
-35,0,79,1
-35,2,52,1
-35,11,56,1
-35,13,59,1
-35,20,72,1
-35,22,66,1
-35,22,80,1
-35,25,68,1
-35,27,71,1
-35,28,72,2
-35,29,73,1
-34,-40,19,1
-34,-39,19,1
-34,-29,28,1
-34,-16,36,2
-34,-16,37,1
-34,-15,50,1
-34,-10,109,1
-34,-6,52,1
-34,3,57,1
-34,10,60,2
-34,10,61,1
-34,13,64,1
-34,14,60,1
-34,15,107,1
-34,25,71,1
-34,30,72,1
-34,34,79,1
-34,34,87,1
-34,37,85,1
-34,38,81,1
-34,48,113,1
-34,51,95,1
-33,-35,43,1
-33,-34,51,1
-33,-13,40,1
-33,-6,55,1
-33,4,56,1
-33,15,71,1
-33,17,94,1
-33,18,68,1
-33,22,76,1
-33,43,93,1
-32,-42,24,1
-32,-25,36,1
-32,-21,43,1
-32,-21,53,1
-32,-14,40,1
-32,-14,56,1
-32,-10,50,1
-32,-6,45,1
-32,-5,45,1
-32,-4,67,1
-32,2,53,1
-32,3,54,1
-32,10,59,1
-32,11,59,1
-32,17,71,1
-32,31,82,1
-31,-35,36,1
-31,-1,56,1
-31,5,57,1
-31,8,58,1
-31,10,61,1
-31,10,107,1
-31,12,65,1
-31,17,67,1
-31,28,119,1
-31,33,81,1
-31,33,85,1
-31,36,115,1
-31,40,89,1
-31,50,107,1
-30,-37,22,1
-30,-31,34,1
-30,-24,36,1
-30,-17,39,1
-30,-5,61,1
-30,5,57,1
-30,5,70,1
-30,13,71,1
-30,18,80,1
-30,24,74,1
-30,34,115,1
-30,45,90,1
-29,-39,23,1
-29,-37,31,1
-29,-31,36,1
-29,-29,29,1
-29,-19,37,1
-29,-12,43,1
-29,-7,49,1
-29,-7,51,1
-29,-6,79,1
-29,5,57,1
-29,8,59,1
-29,11,64,1
-29,16,65,1
-29,17,73,1
-29,21,72,1
-29,23,85,1
-29,24,73,1
-29,25,73,1
-29,32,81,1
-29,39,85,1
-29,40,85,1
-29,48,110,1
-28,-54,36,1
-28,-42,19,1
-28,-39,22,1
-28,-34,30,1
-28,-32,35,1
-28,-28,30,1
-28,-26,33,1
-28,-18,38,1
-28,-14,49,1
-28,-11,44,1
-28,-9,46,1
-28,-9,53,1
-28,-9,60,1
-28,-4,51,1
-28,-1,57,1
-28,2,58,1
-28,2,68,1
-28,4,61,1
-28,5,58,1
-28,7,113,1
-28,11,62,1
-28,13,73,1
-28,16,78,1
-28,18,74,1
-28,35,88,1
-27,-25,34,1
-27,-21,38,1
-27,-17,40,1
-27,-17,80,1
-27,-16,59,1
-27,0,54,1
-27,4,57,1
-27,5,65,1
-27,11,71,1
-27,17,72,1
-27,18,69,1
-27,31,80,1
-27,35,147,1
-27,37,86,1
-27,44,93,1
-26,-43,23,1
-26,-37,29,1
-26,-32,52,1
-26,-28,38,1
-26,-24,36,1
-26,-23,62,1
-26,-14,55,1
-26,-12,47,1
-26,-5,52,1
-26,5,59,1
-26,9,95,1
-26,10,65,1
-26,17,83,1
-26,19,71,1
-26,22,94,1
-26,24,74,1
-26,26,84,1
-26,35,84,1
-26,38,92,1
-25,-41,23,1
-25,-29,35,1
-25,-27,41,1
-25,-26,34,1
-25,-26,35,1
-25,-25,41,1
-25,-24,52,1
-25,-18,42,1
-25,-14,44,1
-25,-14,45,1
-25,-4,62,1
-25,-2,55,1
-25,0,82,1
-25,4,58,1
-25,9,67,1
-25,12,66,1
-25,14,67,1
-25,16,73,1
-25,16,83,1
-25,17,69,1
-25,44,95,1
-25,45,94,1
-24,-52,19,1
-24,-44,28,1
-24,-33,31,1
-24,-32,48,1
-24,-31,88,1
-24,-26,35,1
-24,-26,57,1
-24,-20,40,1
-24,-17,59,1
-24,-16,43,1
-24,-15,52,1
-24,-2,56,1
-24,-1,67,1
-24,-1,79,1
-24,0,57,1
-24,1,59,1
-24,2,59,1
-24,2,71,1
-24,3,66,1
-24,5,65,1
-24,8,64,1
-24,9,73,1
-24,17,117,1
-24,20,79,1
-24,21,75,1
-24,21,87,1
-24,32,87,1
-24,41,135,1
-24,42,106,1
-24,45,94,2
-24,46,97,1
-23,-42,36,1
-23,-33,38,1
