x_bin,y_bin,t_bin,particle_count
-61,-57,2,1
-61,-45,45,1
-61,-39,19,1
-61,-23,55,1
-61,-19,38,1
-61,-16,31,1
-61,-12,38,1
-61,1,72,1
-61,2,83,1
-61,8,61,1
-61,22,71,1
-61,24,78,1
-61,45,93,1
-61,45,94,1
-60,-39,39,1
-60,-27,31,1
-60,-24,32,1
-60,-19,30,1
-60,-16,37,1
-60,-13,86,1
-60,-5,73,1
-60,0,48,1
-60,7,66,1
-60,10,79,1
-60,31,94,1
-60,41,90,1
-60,49,157,1
-59,-52,0,1
-59,-43,11,1
-59,-41,19,1
-59,-37,20,1
-59,-19,34,1
-59,-11,61,1
-59,-10,44,1
-59,-4,77,1
-59,-2,56,1
-59,2,89,1
-59,2,110,1
-59,14,76,1
-59,16,101,1
-59,36,87,1
-58,-38,48,1
-58,-37,17,1
-58,-28,164,1
-58,-15,41,1
-58,-13,56,1
-58,2,50,1
-58,19,85,2
-58,21,104,1
-58,39,93,1
-58,42,96,1
-58,42,116,1
-58,44,132,1
-57,-28,60,1
-57,-22,31,1
-57,-21,45,1
-57,-7,46,1
-57,-1,80,1
-57,9,67,1
-57,11,77,1
-57,14,100,1
-57,14,114,1
-57,22,76,1
-57,24,78,1
-57,32,132,1
-57,33,85,1
-57,46,131,1
-57,50,104,1
-57,51,105,1
-56,-55,41,1
-56,-46,9,1
-56,-43,42,1
-56,-31,72,1
-56,-27,53,1
-56,-11,44,1
-56,1,63,1
-56,15,88,1
-55,-38,30,1
-55,-10,51,1
-55,-8,78,1
-55,5,71,1
-55,13,83,1
-55,44,128,1
-54,-47,24,1
-54,-46,16,1
-54,-36,29,1
-54,-17,43,1
-54,-14,41,1
-54,-5,52,1
-54,-4,89,1
-54,2,69,1
-54,3,66,1
-54,47,114,1
-53,-54,7,1
-53,-40,19,1
-53,-37,22,2
-53,-33,33,1
-53,-28,35,1
-53,-26,37,1
-53,-16,45,1
-53,-3,76,1
-53,9,72,1
-53,15,85,2
-53,32,119,1
-52,-54,30,1
-52,-43,13,1
-52,-28,32,1
-52,-27,82,1
-52,-24,47,1
-52,-23,37,1
-52,-22,38,1
-52,-15,40,1
-52,-12,84,1
-52,-5,100,1
-52,-4,69,1
-52,6,92,1
-52,13,113,1
-52,15,119,1
-52,21,87,1
-51,-49,29,1
-51,-29,31,1
-51,-19,65,1
-51,-5,54,1
-51,-3,54,2
-51,7,90,1
-51,14,73,1
-51,20,81,1
-51,25,115,1
-51,31,89,1
-51,41,101,1
-51,45,120,1
-50,-57,5,1
-50,-47,31,1
-50,-28,104,1
-50,-22,53,1
-50,-14,64,1
-50,-6,64,1
-50,-6,66,1
-50,1,69,1
-50,11,143,1
-50,16,79,1
-50,21,116,1
-50,22,94,1
-50,37,103,1
-50,42,154,1
-50,43,119,1
-50,55,118,1
-49,-36,54,1
-49,-32,29,1
-49,-26,35,1
-49,-22,40,1
-49,-17,43,1
-49,-17,47,1
-49,-15,45,1
-49,-9,49,1
-49,0,58,1
-49,0,103,1
-49,23,85,1
-49,23,91,1
-49,25,86,1
-49,51,123,1
-49,55,116,1
-48,-53,15,1
-48,-51,21,1
-48,-37,32,1
-48,-30,44,1
-48,-20,39,1
-48,-9,71,1
-48,-1,72,1
-48,2,84,1
-48,6,66,1
-48,15,103,1
-48,18,79,2
-48,19,81,1
-48,23,89,1
-48,25,87,1
-48,44,103,2
-48,44,111,1
-48,47,114,1
-48,52,116,1
-47,-54,22,1
-47,-43,109,1
-47,-37,25,1
-47,-23,42,1
-47,-13,51,1
-47,5,66,1
-47,17,84,1
-47,25,98,1
-47,27,91,1
-47,43,112,1
-46,-52,52,1
-46,-33,44,1
-46,-29,44,2
-46,-26,89,1
-46,-22,40,1
-46,-22,41,1
-46,-13,80,1
-46,-8,72,1
-46,-4,83,1
-46,-2,83,1
-46,-1,63,2
-46,7,69,1
-46,15,119,1
-46,17,81,1
-46,20,132,1
-46,23,92,1
-46,34,100,1
-46,40,107,1
-46,44,126,1
-46,47,115,1
-45,-53,44,1
-45,-48,20,1
-45,-45,23,1
