x_bin,y_bin,t_bin,particle_count
-61,-35,76,1
-61,-32,62,1
-61,-25,46,1
-61,-12,81,1
-61,-4,78,1
-61,11,100,1
-61,12,106,1
-61,17,110,1
-61,19,112,1
-60,-40,84,1
-60,-31,38,1
-60,-27,37,1
-60,-27,38,1
-60,-21,54,1
-60,-11,82,1
-60,-5,75,1
-60,32,130,1
-60,33,129,1
-60,36,162,1
-60,43,189,1
-59,-48,19,1
-59,-43,18,1
-59,-31,40,1
-59,-27,45,1
-59,-10,75,1
-59,12,129,1
-59,12,140,1
-59,16,104,1
-58,-54,1,1
-58,-47,13,1
-58,-41,40,1
-58,-33,40,1
-58,-30,37,1
-58,-10,101,1
-58,-1,83,1
-58,2,95,1
-58,12,101,1
-58,12,113,1
-58,14,106,1
-57,-56,0,1
-57,-30,41,1
-57,-15,63,1
-57,-14,67,1
-57,-13,71,1
-57,-3,88,1
-57,5,134,1
-57,24,144,1
-57,46,242,1
-56,-36,69,1
-56,-30,146,1
-56,-25,76,1
-56,-8,79,1
-56,11,141,1
-56,17,116,1
-56,45,168,1
-55,-18,96,1
-55,-15,80,1
-55,-14,71,1
-55,14,142,1
-55,20,121,1
-55,30,139,1
-55,55,192,1
-54,-51,38,1
-54,-35,71,1
-54,-19,65,1
-54,-13,74,1
-54,17,116,1
-54,22,124,1
-53,-42,35,1
-53,-42,66,1
-53,-28,52,1
-53,-17,76,1
-53,-8,84,1
-53,-1,100,1
-53,14,114,1
-52,-51,20,1
-52,-33,79,1
-52,-16,75,2
-52,-2,92,1
-52,-1,105,1
-52,6,124,1
-52,18,126,1
-52,21,150,1
-52,32,171,1
-52,41,163,1
-52,45,169,1
-52,46,168,1
-51,-54,10,1
-51,-32,60,1
-51,-24,69,1
-51,-9,91,1
-51,-2,91,1
-51,0,106,1
-51,1,107,1
-51,2,101,1
-51,14,124,1
-51,18,146,1
-51,35,164,1
-50,-32,63,1
-50,-18,67,1
-50,-18,93,1
-50,-11,77,1
-50,-11,83,1
-50,-3,91,1
-50,13,124,1
-50,27,233,1
-50,40,237,1
-49,-36,41,1
-49,-30,55,1
-49,-28,62,1
-49,-24,64,1
-49,-19,71,1
-49,-19,74,1
-49,-5,92,1
-49,-2,112,1
-49,1,116,1
-49,4,111,1
-49,18,128,1
-49,25,141,1
-49,31,146,1
-48,-53,19,1
-48,-37,42,1
-48,-37,116,1
-48,-35,56,1
-48,-17,79,1
-48,-9,84,1
-48,-8,86,1
-48,3,107,1
-48,14,142,1
-48,34,154,1
-48,35,158,1
-47,-53,36,1
-47,-24,63,1
-47,-17,74,1
-47,6,113,1
-47,10,114,1
-47,11,116,1
-47,16,151,1
-47,19,133,1
-47,46,197,1
-47,49,210,1
-47,51,186,1
-46,-45,40,1
-46,-44,36,1
-46,-20,77,1
-46,-14,78,1
-46,-14,92,1
-46,0,105,1
-46,2,165,1
-46,3,108,1
-46,8,132,1
-46,9,160,1
-46,27,158,1
-45,-56,22,1
-45,-56,25,1
-45,-36,48,1
-45,-15,80,1
-45,-8,90,1
-45,-6,144,1
-45,5,112,1
-45,15,132,1
-45,37,174,1
-45,43,202,1
-44,-53,33,1
-44,-48,37,1
-44,-31,66,1
-44,-21,72,1
-44,-21,74,1
-44,-9,90,1
-44,10,143,1
-44,12,127,1
-44,27,150,1
-43,-53,25,1
-43,-45,40,1
-43,-44,41,1
-43,-17,86,1
-43,-15,93,1
-43,-14,96,1
-43,-13,89,1
-43,-2,105,1
-43,1,125,1
-43,6,132,1
-43,8,169,1
-42,-55,35,1
-42,-55,67,1
-42,-33,67,1
-42,-30,75,1
-42,-26,72,1
-42,-21,73,1
-42,-21,76,1
-42,-21,82,1
-42,-10,120,1
-42,-10,135,1
-42,-9,116,1
-42,-7,98,1
-42,-6,103,1
-42,-1,115,1
-42,11,131,1
-42,37,200,1
-42,39,204,1
-41,-56,26,1
-41,-49,35,1
-41,-43,68,1
-41,-39,65,1
-41,-31,61,1
-41,-31,65,1
-41,-27,103,1
-41,-20,84,1
-41,-18,82,1
-41,-12,92,1
-41,-11,99,1
-41,-4,124,1
-41,-2,168,1
-41,2,124,1
-41,7,119,2
-41,7,153,1
-41,19,193,1
-41,21,158,1
-41,28,164,1
-41,29,179,1
-41,35,201,1
-40,-50,44,1
-40,-45,46,1
-40,-42,72,1
-40,-41,100,1
-40,-30,97,1
-40,-27,102,1
-40,-24,98,1
-40,-19,88,1
-40,-17,84,1
-40,-11,130,1
-40,-6,104,1
-40,-5,104,1
-40,-2,109,1
-40,2,154,1
-40,19,163,1
-40,26,161,1
-40,36,168,1
-40,46,197,1
-39,-55,31,2
-39,-37,61,1
-39,-36,67,1
