x_bin,y_bin,t_bin,particle_count
-61,-37,19,1
-61,-30,9,1
-61,6,130,1
-61,14,26,1
-60,-55,14,1
-60,-34,9,1
-60,-33,14,1
-60,-25,17,1
-60,-5,24,1
-60,1,44,1
-60,9,89,1
-60,15,31,1
-60,16,33,1
-60,34,36,1
-60,49,55,1
-59,-42,10,1
-59,-34,38,1
-59,-32,72,1
-59,-31,26,1
-59,-18,30,1
-59,-15,32,1
-59,-12,50,1
-59,8,34,1
-59,9,98,1
-59,13,28,1
-59,18,47,1
-59,23,56,1
-59,36,37,1
-59,53,47,1
-58,-57,0,1
-58,-42,11,1
-58,-41,71,1
-58,-40,9,1
-58,-21,13,1
-58,-21,15,1
-58,-3,24,1
-58,7,121,1
-58,11,30,1
-58,13,32,1
-58,20,43,1
-58,23,40,1
-58,37,46,1
-57,-56,0,1
-57,-36,17,1
-57,-21,13,1
-57,-17,28,1
-57,-5,41,1
-57,6,44,1
-57,14,38,1
-57,19,37,1
-57,20,32,1
-57,26,33,1
-57,29,37,1
-57,29,43,1
-57,31,36,1
-57,36,45,1
-57,36,54,1
-57,43,47,1
-57,43,49,1
-56,-57,33,1
-56,-41,49,1
-56,-36,23,1
-56,-24,20,1
-56,-16,19,1
-56,-13,31,1
-56,-13,34,1
-56,-12,24,1
-56,-8,18,1
-56,-8,26,1
-56,20,72,1
-56,27,34,1
-56,36,56,1
-56,48,81,1
-55,-51,2,1
-55,-49,4,1
-55,-47,7,1
-55,-42,11,1
-55,-35,58,1
-55,-4,28,1
-55,-2,23,1
-55,-2,28,1
-55,6,23,1
-55,6,40,1
-55,9,68,1
-55,16,71,1
-55,25,60,1
-55,27,36,1
-55,33,54,1
-54,-30,13,1
-54,-10,35,1
-54,-7,21,1
-54,10,29,1
-54,15,41,1
-54,21,38,1
-54,26,63,1
-54,36,44,1
-53,-39,11,1
-53,-31,23,1
-53,-17,18,1
-53,-17,40,1
-53,-15,25,1
-53,-8,31,1
-53,-3,27,1
-53,3,35,1
-53,4,40,1
-53,14,68,1
-53,22,42,1
-53,29,34,1
-53,33,65,1
-53,35,46,1
-53,36,38,1
-53,51,58,1
-52,-57,65,1
-52,-39,15,1
-52,-32,29,1
-52,-31,25,1
-52,-30,39,1
-52,-14,33,1
-52,-11,42,1
-52,4,47,1
-52,29,38,1
-51,-43,32,1
-51,-41,9,1
-51,-38,13,1
-51,-32,29,1
-51,-32,45,1
-51,-13,27,1
-51,-12,19,1
-51,-9,36,1
-51,-7,32,1
-51,14,54,1
-51,20,34,1
-51,24,102,1
-51,44,44,1
-51,54,46,1
-51,54,49,1
-51,55,49,1
-50,-54,8,1
-50,-41,9,1
-50,-35,25,1
-50,-32,37,1
-50,-28,42,1
-50,-7,44,1
-50,-4,25,1
-50,19,49,1
-50,30,38,1
-50,31,41,1
-49,-49,6,1
-49,-43,21,1
-49,-15,45,1
-49,7,26,1
-49,8,34,1
-49,12,34,1
-49,15,66,1
-49,20,37,1
-49,20,43,1
-49,30,102,1
-49,33,40,1
-49,40,96,1
-49,45,105,1
-49,54,80,1
-48,-48,6,1
-48,-45,28,1
-48,-44,17,1
-48,-30,55,1
-48,-23,30,1
-48,-20,15,1
-48,-19,16,1
-48,1,32,1
-48,2,30,1
-48,10,40,1
-48,12,39,1
-48,13,54,1
-48,15,58,1
-48,19,41,1
-48,25,50,1
-48,27,38,1
-48,28,63,1
-48,34,49,1
-48,34,73,1
-48,36,57,1
-48,37,42,1
-48,46,70,1
-47,-56,29,1
-47,-53,21,1
-47,-40,20,1
-47,-34,31,1
-47,-33,17,1
-47,-29,17,1
-47,-21,19,1
-47,-15,22,1
-47,-13,24,1
-47,-1,41,1
-47,9,32,1
-47,17,30,1
-47,29,50,1
-47,39,40,1
-46,-43,18,1
-46,-35,27,1
-46,-13,40,1
-46,-6,23,1
-46,-2,24,1
-46,-1,24,1
-46,-1,33,1
-46,1,25,2
-46,2,49,1
-46,17,40,1
-46,31,40,1
-46,35,45,1
-46,36,47,1
-46,41,45,1
-46,43,43,1
-46,45,57,1
-45,-55,27,1
-45,-47,34,1
-45,-40,9,1
-45,-40,16,1
-45,-38,10,1
