x_bin,y_bin,t_bin,particle_count
-61,43,168,1
-58,-11,76,1
-57,-20,40,1
-56,-9,81,1
-56,23,124,1
-54,-50,0,1
-53,-21,46,1
-52,-14,62,1
-51,-15,71,1
-50,21,144,1
-48,-43,26,1
-48,3,119,1
-43,-22,67,1
-42,-32,52,1
-41,-23,73,1
-40,-6,106,1
-40,24,163,1
-39,27,166,1
-38,0,135,1
-38,15,162,1
-36,-42,37,1
-35,-48,33,1
-35,-18,102,1
-34,-43,39,1
-33,-1,122,1
-32,23,171,1
-31,-8,130,1
-31,0,125,1
-31,3,138,1
-30,-39,54,1
-30,-22,90,1
-30,-5,120,1
-30,13,182,1
-29,-5,138,1
-29,18,169,1
-28,-15,110,1
-28,21,175,1
-27,-27,90,1
-27,-22,93,1
-27,0,134,1
-26,-14,109,1
-26,23,220,1
-25,-27,101,1
-25,-4,131,1
-23,-10,123,1
-23,-2,147,1
-23,27,260,1
-23,43,227,1
-22,-4,148,1
-22,-3,162,1
-21,-45,63,2
-21,-7,135,1
-20,-8,136,1
-20,-3,160,1
-19,-20,110,1
-19,-12,129,1
-19,7,166,1
-18,-30,112,1
-18,-15,152,1
-17,-46,70,1
-17,12,181,1
-16,-15,128,1
-16,-10,145,1
-16,5,167,1
-15,23,214,1
-15,26,220,1
-14,-10,147,1
-14,-7,147,1
-12,-57,57,1
-12,-37,108,1
-12,-27,116,1
-12,47,260,1
-11,-48,113,1
-11,8,181,1
-11,14,204,1
-11,37,240,1
-10,-3,161,1
-10,4,175,1
-10,5,179,1
-8,0,173,1
-8,2,175,1
-5,-22,136,1
-5,-13,156,1
-5,-1,174,1
-5,1,179,1
-5,6,193,1
-5,20,220,1
-5,28,232,1
-4,1,184,1
-4,6,189,1
-4,6,191,1
-3,-17,147,1
-3,-3,176,1
-2,23,227,1
-2,24,228,1
-2,45,285,1
-1,0,183,1
-1,8,203,1
-1,33,254,1
-1,41,279,1
-1,52,289,1
0,-20,149,1
0,-8,172,2
1,-50,95,1
1,50,286,1
2,-1,188,1
3,-15,164,1
3,21,233,1
4,-11,175,1
4,-3,188,1
5,-25,149,1
5,-23,155,1
5,52,302,1
6,-51,101,1
6,-27,146,1
9,-28,153,1
9,-5,194,1
9,13,230,1
10,2,210,1
11,-14,184,1
11,24,262,1
12,-45,127,1
13,37,286,1
14,-26,168,1
14,30,274,1
15,12,238,1
15,38,303,1
17,5,233,1
18,0,225,1
19,-7,289,1
19,9,259,1
19,24,269,1
20,-36,164,1
21,6,240,1
22,1,235,1
22,26,342,1
23,18,265,1
23,50,331,1
23,51,332,1
24,32,323,1
25,-35,184,1
25,43,320,1
26,-8,232,1
26,10,257,1
26,30,325,1
26,44,322,1
26,53,346,1
27,-33,175,1
28,-33,179,1
28,-13,232,1
29,26,293,1
30,43,333,1
31,5,258,1
32,-37,185,1
32,44,351,1
33,0,259,1
33,26,301,1
33,27,341,1
34,-8,253,1
35,-16,225,1
36,-10,249,1
36,3,271,1
37,-52,175,1
38,-14,245,1
39,-23,223,1
39,21,303,1
40,-7,268,1
40,11,292,1
42,-23,289,1
42,17,325,1
42,26,339,1
43,34,338,1
44,-44,202,1
44,-20,239,1
44,54,391,1
45,-11,287,1
45,56,422,1
46,50,400,1
47,-5,273,1
47,-1,281,1
49,-28,227,1
49,-16,253,1
54,-4,290,1
55,-53,203,1
56,-15,268,1
56,11,321,1
58,-13,276,1
60,-28,250,1
