x,y,t,energy,particle_id,incidence_energy,incidence_angle
-53.387856,-49.585224,0.0,0.0135999079040681,1,10000.0,55
-47.02625,-42.377865,26.139999999999418,0.0234895585380123,1,10000.0,55
-34.877777,-47.316612,33.470000000001164,0.1656643597920914,1,10000.0,55
-35.714672,-41.94245,37.580000000001746,0.0439719728596791,1,10000.0,55
-33.490234,-42.475063,39.7899999999936,0.1181369481440779,1,10000.0,55
-56.97458,-19.283796,40.970000000001164,0.0470538898206222,1,10000.0,55
-52.19255,-20.138025,46.94000000000233,0.0797474929271218,1,10000.0,55
-41.76952,-31.276846,52.68000000000757,0.0480684318694666,1,10000.0,55
-29.759523,-38.96585,54.88999999999942,0.0280205993024261,1,10000.0,55
-11.5086155,-56.34455,57.88000000000466,0.0160044102051735,1,10000.0,55
-51.23495,-13.650377,62.695999999996275,0.0398511485768428,1,10000.0,55
-20.83525,-44.27052,63.7100000000064,0.0944057450429883,1,10000.0,55
-20.90783,-44.34011,63.88000000000466,0.0075842624182855,1,10000.0,55
-42.475685,-21.497051,67.66999999999825,0.077869791559183,1,10000.0,55
-16.634794,-45.57291,70.08999999999651,0.1487870457398961,1,10000.0,55
-50.05553,-14.123529,71.83000000000175,0.0585289199154717,1,10000.0,55
-40.681286,-22.44255,73.44000000000233,0.0282897602070648,1,10000.0,55
-57.52846,-10.023137,76.55000000000291,0.0094256055209517,1,10000.0,55
-55.554203,-8.236941,81.39999999999418,0.0177139580284416,1,10000.0,55
-29.487617,-21.532509,90.5399999999936,0.0323635930485832,1,10000.0,55
-26.886953,-26.613194,90.88999999999942,0.0116063391027758,1,10000.0,55
-26.346752,-21.101685,93.32000000000698,0.31219165069576,1,10000.0,55
1.1067173,-49.838696,95.35000000000582,0.0030760293098069,1,10000.0,55
-24.403101,-26.529488,101.91000000000349,0.0111225507611673,1,10000.0,55
6.031662,-50.03371,101.94599999999627,0.0675681147464583,1,10000.0,55
-34.65211,-17.461067,102.80999999999767,0.0093305284325661,1,10000.0,55
-39.990536,-5.1590147,106.11999999999534,0.0688387876939125,1,10000.0,55
-11.387103,-36.594093,108.88999999999942,0.0299814006368444,1,10000.0,55
-25.562363,-13.815849,109.89999999999418,0.1930820792907482,1,10000.0,55
-27.122826,-14.16099,110.10000000000582,0.1379609871838178,1,10000.0,55
-18.806925,-19.503904,110.86999999999534,0.0642531699847616,1,10000.0,55
-17.868397,-29.872787,112.74000000000524,0.0043647734531582,1,10000.0,55
-10.224889,-47.60187,113.52000000000407,0.0157308624713873,1,10000.0,55
-11.98238,-26.223,116.57000000000698,0.0457300018143966,1,10000.0,55
-47.184795,3.548131,119.58999999999651,0.0077225515297101,1,10000.0,55
-29.489796,-4.640099,120.4600000000064,0.2963629755118713,1,10000.0,55
-32.182587,-0.13671745,122.83000000000175,0.1412507854900664,1,10000.0,55
-22.30462,-9.511099,123.89999999999418,0.1254430361844689,1,10000.0,55
-55.964077,23.842487,124.41999999999825,0.1693938848465628,1,10000.0,55
