x,y,t,energy,particle_id,incidence_energy,incidence_angle
-43.84282,-23.698948,0.0,0.0925755559353752,14,1000.0,5
-21.007042,-28.758106,5.759999999980209,0.0450715778739237,14,1000.0,5
-21.045965,-28.773108,5.8399999999965075,0.006785546093636,14,1000.0,5
-0.47232482,-16.6939,10.419999999983702,0.011790597988684,14,1000.0,5
14.322141,-30.02853,10.559999999997672,0.1085236663953225,14,1000.0,5
-0.09813925,1.2480168,10.829999999987194,0.1129145175242617,14,1000.0,5
17.547356,-35.22582,11.279999999998836,0.0049820850177761,14,1000.0,5
19.69128,-35.414562,12.329999999987194,0.0047690316480428,14,1000.0,5
-35.91398,46.27319,13.639999999984866,0.0042112415648817,14,1000.0,5
12.092899,9.856316,15.169999999983702,0.086419794208545,14,1000.0,5
7.681459,-51.988148,18.169999999983702,0.024052252115634,14,1000.0,5
-50.398598,-12.290862,20.379999999975553,0.0154004037676116,14,1000.0,5
-5.9252124,-44.277565,22.0,0.016492637065099,14,1000.0,5
25.335623,40.744713,22.339999999996508,0.1027423561658596,14,1000.0,5
25.588694,41.61841,22.46999999997206,0.4726835245575082,14,1000.0,5
38.731056,16.563484,24.669999999983702,0.0381527804798894,14,1000.0,5
38.279392,40.032383,24.75,0.4912275684551991,14,1000.0,5
47.799374,-2.9830506,26.139999999984866,0.0444713871774188,14,1000.0,5
34.048832,44.327446,26.189999999973224,0.018809649322736,14,1000.0,5
38.148067,47.096977,26.519999999989523,0.4080641194142262,14,1000.0,5
9.403608,23.360785,26.879999999975553,0.0046429212558503,14,1000.0,5
60.787655,17.776836,27.40999999997439,0.2214681258044966,14,1000.0,5
21.75095,-0.33028525,28.71999999997206,0.0088639471808015,14,1000.0,5
53.030415,37.99102,30.25,0.0083652456157066,14,1000.0,5
52.894566,37.544613,30.629999999975553,0.001728199113437,14,1000.0,5
35.751442,50.289097,31.30999999999767,0.006009082609574,14,1000.0,5
-41.931686,10.353879,31.55999999999767,0.0092805412269354,14,1000.0,5
3.2921162,34.8096,32.829999999987194,0.0166147106058769,14,1000.0,5
57.168945,-3.4004114,35.23999999999069,0.0303341857310235,14,1000.0,5
-29.195654,47.8524,41.90999999997439,0.0082787456104124,14,1000.0,5
44.249947,56.176567,52.95999999999185,0.0334997192245636,14,1000.0,5
48.37291,-3.3051105,64.52999999999884,0.0081077396951278,14,1000.0,5
40.159264,-43.407265,65.80999999999767,0.0144197391567675,14,1000.0,5
55.350864,49.024426,76.02999999999884,0.003935429627422,14,1000.0,5
21.022236,-39.692665,85.0799999999872,0.0117126875238863,14,1000.0,5
22.463173,-38.906837,86.85999999998603,0.0021112130137793,14,1000.0,5
