x_bin,y_bin,t_bin,particle_count
-61,-57,0,1
-61,-57,6,1
-61,-56,0,1
-61,-56,11,1
-61,-56,15,1
-61,-55,32,1
-61,-54,24,1
-61,-54,35,1
-61,-52,16,1
-61,-51,22,1
-61,-51,33,1
-61,-49,11,1
-61,-47,19,1
-61,-46,39,1
-61,-46,41,1
-61,-44,7,1
-61,-44,49,1
-61,-42,15,1
-61,-41,27,1
-61,-41,79,1
-61,-40,20,1
-61,-40,88,1
-61,-35,18,1
-61,-35,24,1
-61,-35,53,1
-61,-33,42,1
-61,-30,37,1
-61,-30,54,1
-61,-29,28,1
-61,-27,35,1
-61,-26,38,1
-61,-23,21,1
-61,-22,32,1
-61,-21,40,1
-61,-19,24,1
-61,-19,63,1
-61,-19,107,1
-61,-18,29,1
-61,-18,30,1
-61,-18,54,1
-61,-18,68,1
-61,-18,87,1
-61,-16,22,1
-61,-16,23,1
-61,-16,44,1
-61,-14,77,1
-61,-9,44,1
-61,-8,37,1
-61,-8,58,1
-61,-6,95,1
-61,-5,55,1
-61,-4,42,1
-61,-2,41,1
-61,-1,34,1
-61,1,37,1
-61,3,58,2
-61,4,34,1
-61,4,36,1
-61,4,89,1
-61,5,41,1
-61,5,58,1
-61,6,37,1
-61,6,45,1
-61,6,91,1
-61,7,61,1
-61,10,59,1
-61,11,42,1
-61,11,108,1
-61,12,67,1
-61,12,90,1
-61,14,62,1
-61,14,68,1
-61,15,47,1
-61,15,97,1
-61,16,47,1
-61,17,50,1
-61,18,51,1
-61,19,45,1
-61,19,48,1
-61,20,54,1
-61,20,58,1
-61,22,56,1
-61,23,60,1
-61,24,73,1
-61,25,66,1
-61,25,118,1
-61,27,105,1
-61,31,62,1
-61,35,78,1
-61,36,70,1
-61,37,95,1
-61,38,73,1
-61,38,131,1
-61,39,114,1
-61,46,65,2
-61,50,81,1
-61,53,77,1
-61,54,74,1
-60,-49,29,1
-60,-48,19,1
-60,-48,23,1
-60,-47,9,1
-60,-46,9,1
-60,-44,14,1
-60,-36,20,1
-60,-35,18,1
-60,-35,32,1
-60,-35,49,1
-60,-34,26,1
-60,-33,25,1
-60,-30,21,2
-60,-29,21,1
-60,-29,50,1
-60,-29,57,1
-60,-28,21,1
-60,-25,18,1
-60,-25,26,1
-60,-24,43,1
-60,-24,62,1
-60,-21,52,1
-60,-20,34,1
-60,-19,26,1
-60,-17,23,1
-60,-16,32,1
-60,-16,46,1
-60,-15,25,1
-60,-14,78,1
-60,-12,50,1
-60,-10,58,1
-60,-8,33,1
-60,-8,78,1
-60,-7,54,1
-60,-6,35,1
-60,-6,46,1
-60,-5,53,1
-60,-2,32,1
-60,0,34,1
-60,0,70,1
-60,1,50,1
-60,1,54,1
-60,2,41,1
-60,2,78,1
-60,3,48,1
-60,4,49,1
-60,5,41,1
-60,6,43,1
-60,6,75,1
-60,9,65,1
-60,10,47,1
-60,11,52,1
-60,13,56,1
-60,17,52,1
-60,21,51,1
-60,23,65,1
-60,27,54,1
-60,27,57,1
-60,27,71,1
-60,30,61,1
-60,31,74,1
-60,32,83,1
-60,34,55,1
-60,38,90,1
-60,38,94,1
-60,42,59,1
-60,42,86,2
-60,45,89,1
-60,55,80,1
-60,56,83,1
-59,-57,19,1
-59,-55,94,1
-59,-53,18,1
-59,-53,34,1
-59,-50,9,1
-59,-47,13,1
-59,-42,33,1
-59,-39,23,1
-59,-37,11,1
-59,-33,44,1
-59,-33,72,1
-59,-31,73,1
-59,-30,36,1
-59,-30,56,1
-59,-28,28,1
-59,-27,17,1
-59,-25,28,1
-59,-24,20,1
-59,-24,25,1
-59,-23,19,1
-59,-21,26,1
-59,-19,31,1
-59,-18,55,1
-59,-17,49,1
-59,-16,44,1
-59,-14,42,1
-59,-13,28,1
-59,-13,29,1
-59,-13,51,1
-59,-12,34,1
-59,-12,41,1
-59,-12,73,1
-59,-10,29,1
-59,-4,35,1
-59,-3,77,1
-59,-2,32,1
-59,-2,45,1
-59,2,46,1
-59,3,41,1
-59,4,40,1
-59,5,43,1
-59,5,68,1
-59,6,42,1
-59,6,47,1
-59,6,49,1
-59,6,51,1
-59,6,58,1
-59,6,62,1
-59,8,52,1
-59,8,65,1
-59,8,84,1
-59,9,74,1
-59,9,88,1
-59,10,86,1
-59,12,70,1
-59,13,57,1
-59,15,48,1
-59,15,51,1
-59,15,55,1
-59,15,73,1
-59,15,83,1
-59,16,59,1
-59,17,105,1
-59,21,54,1
-59,21,63,1
-59,22,52,1
-59,23,51,1
-59,24,76,1
-59,25,49,1
-59,25,93,1
-59,27,67,1
-59,29,52,1
-59,29,61,1
-59,34,59,1
-59,34,80,1
-59,39,65,1
-59,40,98,1
-59,41,65,1
-59,43,74,1
-59,46,73,1
-59,48,84,1
-59,49,74,1
-59,50,67,1
-59,51,72,1
-59,52,79,1
-59,54,81,1
-59,56,92,1
-58,-56,28,1
-58,-55,7,1
-58,-55,19,1
-58,-55,33,1
-58,-55,40,1
-58,-54,43,1
-58,-53,8,1
-58,-50,10,1
-58,-50,43,1
-58,-49,31,1
-58,-46,46,1
-58,-45,14,1
-58,-45,52,1
-58,-42,18,1
-58,-41,15,1
-58,-40,11,1
-58,-40,18,1
-58,-39,17,1
-58,-39,29,1
-58,-37,10,2
-58,-37,17,1
-58,-35,43,1
-58,-34,51,2
-58,-33,40,1
-58,-31,48,1
-58,-30,19,1
-58,-29,24,1
-58,-27,31,1
-58,-26,20,1
-58,-26,34,1
-58,-24,90,1
-58,-23,36,1
-58,-23,65,1
-58,-22,21,1
-58,-20,48,1
-58,-19,86,1
-58,-18,39,1
-58,-18,45,1
-58,-16,29,1
-58,-16,43,1
-58,-15,24,1
-58,-15,50,1
-58,-13,29,1
-58,-12,33,1
-58,-10,46,1
-58,-9,29,1
-58,-8,35,1
-58,-8,52,1
-58,-7,68,1
-58,-7,69,1
-58,-2,85,1
-58,-1,40,1
-58,-1,54,1
-58,0,41,1
-58,1,34,1
-58,1,39,1
-58,2,42,1
-58,5,41,1
-58,7,66,1
-58,9,43,1
-58,9,45,1
-58,12,44,1
-58,12,46,1
-58,13,53,1
-58,13,75,1
-58,14,51,1
-58,14,53,1
-58,14,63,1
-58,14,69,1
-58,15,44,1
-58,15,91,1
-58,18,65,1
-58,18,78,1
-58,19,61,1
-58,19,65,1
-58,19,66,1
-58,20,139,1
-58,21,58,1
-58,23,56,1
-58,23,80,1
-58,24,53,1
-58,27,53,1
-58,28,54,1
-58,28,92,1
-58,29,55,1
-58,33,73,2
-58,42,83,1
-58,46,80,1
-58,48,66,1
-58,48,88,1
-58,49,86,1
-58,49,90,1
-58,49,97,1
