x_bin,y_bin,t_bin,particle_count
-61,-53,10,1
-61,-47,25,1
-61,-39,40,1
-61,-26,42,1
-61,-25,62,1
-61,-22,84,1
-61,-14,73,1
-61,-14,94,1
-61,-2,104,1
-61,6,104,1
-61,8,101,1
-61,19,118,1
-61,21,128,1
-61,23,140,1
-61,40,158,1
-61,46,167,1
-61,49,171,1
-60,-54,26,1
-60,-42,38,1
-60,-29,50,1
-60,-26,48,1
-60,-15,67,1
-60,-14,68,1
-60,-8,78,1
-60,-8,82,1
-60,-1,91,1
-60,0,105,1
-60,3,193,1
-60,11,113,1
-60,18,135,1
-60,27,136,1
-60,39,161,1
-59,-53,15,1
-59,-52,20,1
-59,-50,54,1
-59,-40,31,1
-59,-28,51,1
-59,-25,93,1
-59,-11,75,1
-59,-9,76,1
-59,-7,81,1
-59,3,104,1
-59,4,171,1
-59,6,101,1
-59,8,104,1
-59,8,174,1
-59,11,123,1
-59,13,112,1
-59,18,121,1
-59,27,139,1
-59,29,140,1
-59,41,198,1
-59,46,171,1
-59,53,227,1
-58,-50,12,1
-58,-47,17,1
-58,-35,38,1
-58,-35,48,1
-58,-24,53,1
-58,-18,64,1
-58,-18,66,1
-58,-18,69,1
-58,-11,79,1
-58,-7,125,1
-58,-5,94,1
-58,-4,90,1
-58,5,109,1
-58,10,108,1
-58,14,125,1
-58,17,170,1
-58,26,142,1
-58,28,176,1
-58,47,175,1
-57,-57,0,1
-57,-49,19,1
-57,-47,39,1
-57,-42,24,1
-57,-38,33,1
-57,-37,35,1
-57,-33,45,1
-57,-31,54,1
-57,-29,64,1
-57,-28,63,1
-57,-22,79,1
-57,-20,60,1
-57,-20,61,1
-57,-16,73,1
-57,-15,76,1
-57,-12,76,1
-57,-7,84,1
-57,-7,90,1
-57,-2,124,1
-57,4,103,1
-57,4,140,1
-57,12,121,1
-57,13,142,1
-57,23,136,1
-57,24,218,1
-57,41,203,1
-57,44,272,1
-57,48,184,1
-56,-53,9,1
-56,-47,32,1
-56,-47,36,1
-56,-31,77,1
-56,-30,49,1
-56,-29,85,1
-56,-8,91,1
-56,-4,101,1
-56,-2,93,2
-56,-1,96,1
-56,2,99,1
-56,6,104,1
-56,9,113,1
-56,11,112,1
-56,31,157,1
-56,35,152,1
-56,35,155,1
-56,40,198,1
-56,45,179,1
-55,-53,19,1
-55,-52,25,1
-55,-51,37,1
-55,-45,22,1
-55,-41,88,1
-55,-38,39,1
-55,-37,39,1
-55,-33,54,1
-55,-30,48,1
-55,-21,62,1
-55,-14,77,1
-55,-4,93,1
-55,-1,97,1
-55,2,102,1
-55,13,121,1
-55,23,137,1
-55,26,147,1
-55,36,172,1
-55,39,162,1
-55,39,170,1
-55,42,197,1
-55,53,213,1
-54,-49,41,1
-54,-48,31,1
-54,-43,27,1
-54,-42,28,1
-54,-40,48,1
-54,-39,58,1
-54,-36,73,1
-54,-29,111,1
-54,-21,66,1
-54,-21,98,1
-54,-15,90,1
-54,-14,86,1
-54,-11,81,1
-54,-8,85,1
-54,-4,99,1
-54,1,157,1
-54,7,116,1
-54,35,167,1
-53,-55,13,1
-53,-55,31,1
-53,-52,55,1
-53,-48,24,1
-53,-45,45,2
-53,-41,51,1
-53,-38,42,1
-53,-28,65,1
-53,-21,76,1
-53,-21,82,1
-53,-18,74,1
-53,-7,95,1
-53,-6,103,1
-53,-5,152,1
-53,-4,95,1
-53,-4,98,1
-53,5,113,1
-53,9,148,1
-53,13,126,1
-53,13,128,1
-53,13,135,1
-53,34,157,1
-53,37,174,1
-53,44,174,1
-53,47,197,1
-53,54,205,2
-52,-56,15,1
-52,-56,22,1
-52,-50,44,1
-52,-49,35,1
-52,-44,44,1
-52,-44,51,1
-52,-31,56,1
-52,-28,62,1
-52,-27,60,1
-52,-27,63,1
-52,-20,71,1
-52,-18,74,1
-52,-11,85,1
-52,0,103,1
-52,0,106,1
-52,7,118,1
-52,7,134,1
-52,16,165,1
-52,17,136,1
-52,18,146,1
-52,26,149,1
-52,29,149,1
-52,35,162,1
-52,52,201,1
-51,-51,28,1
-51,-50,30,1
-51,-45,29,1
-51,-43,42,1
-51,-41,43,1
-51,-27,68,1
-51,-25,62,1
-51,-25,69,1
-51,-24,71,1
-51,-17,75,1
-51,-17,115,1
-51,-16,101,1
-51,-14,98,1
-51,-13,99,1
-51,-12,99,1
-51,-11,86,1
-51,-10,116,1
-51,-7,131,1
-51,-6,131,1
-51,1,105,1
-51,2,124,1
-51,4,111,1
-51,6,114,1
-51,8,176,1
-51,19,161,1
-51,20,158,1
-51,24,152,1
-51,25,151,1
-51,26,175,1
-51,29,170,1
-51,45,211,1
-50,-51,25,1
-50,-44,36,1
-50,-35,50,1
-50,-29,64,1
-50,-29,83,1
-50,-23,68,1
-50,-22,74,1
-50,-18,115,1
-50,-18,348,1
-50,-17,91,1
-50,-11,137,1
-50,-10,111,1
-50,-8,93,1
-50,-8,97,1
-50,-1,108,1
-50,1,113,1
-50,6,115,1
-50,9,136,1
-50,11,124,2
-50,12,125,1
-50,16,140,1
-50,28,165,1
-50,28,166,1
-50,48,184,1
-50,53,201,1
-49,-56,33,1
-49,-54,18,1
-49,-54,42,1
-49,-50,26,1
-49,-45,35,1
-49,-42,83,1
-49,-38,43,1
-49,-35,65,1
-49,-28,91,1
-49,-22,94,1
-49,-19,76,1
-49,-19,80,1
-49,-16,79,1
-49,-16,114,1
-49,-14,84,1
-49,-13,91,1
-49,-13,93,1
-49,-10,106,1
-49,-8,109,1
-49,-4,101,1
-49,-3,103,1
-49,-2,110,1
-49,3,127,1
-49,4,147,1
-49,4,212,1
-49,5,120,1
-49,7,142,1
-49,8,169,1
-49,12,138,1
-49,13,131,1
-49,15,139,1
-49,19,143,1
-49,24,178,1
-49,27,184,1
-49,34,177,1
-49,36,208,1
-49,54,223,1
-48,-46,38,1
-48,-41,42,1
-48,-36,55,1
-48,-35,54,1
-48,-31,68,1
-48,-27,65,1
-48,-27,72,1
-48,-26,86,1
-48,-26,87,1
-48,-25,113,1
-48,-23,76,1
-48,-19,79,1
-48,-17,97,1
-48,-5,100,1
-48,-4,119,1
-48,1,164,1
-48,4,121,1
-48,7,132,1
-48,11,128,1
-48,35,170,1
-48,55,226,1
-47,-47,48,1
-47,-41,49,1
-47,-40,53,1
-47,-28,69,1
-47,-22,85,1
-47,-21,89,1
-47,-17,86,1
-47,-12,90,1
-47,-8,299,1
-47,-7,114,1
-47,-7,119,1
-47,-3,107,1
-47,5,119,1
-47,5,161,1
-47,7,124,1
-47,34,183,1
-47,51,219,1
-47,54,216,1
-46,-56,26,1
-46,-54,25,1
-46,-51,55,1
-46,-50,37,1
-46,-49,37,1
-46,-44,58,1
-46,-39,59,1
-46,-39,65,1
-46,-39,66,1
-46,-39,83,1
-46,-35,56,1
-46,-35,81,1
-46,-29,71,1
-46,-25,87,1
-46,-20,116,1
-46,-18,87,1
-46,-15,106,1
-46,-14,112,1
-46,-14,144,1
-46,-11,102,1
-46,-1,115,1
-46,-1,117,1
-46,0,122,1
-46,3,130,1
-46,5,120,1
-46,14,139,1
-46,21,151,1
-46,24,171,1
-46,26,164,1
-46,27,250,1
-46,29,168,1
-46,32,218,1
-46,36,177,1
-46,48,249,1
-46,56,210,1
-45,-56,24,1
-45,-53,33,1
-45,-40,56,1
-45,-40,59,1
-45,-39,47,1
-45,-39,52,1
-45,-39,55,1
-45,-39,63,1
-45,-35,58,1
-45,-33,66,1
-45,-28,68,1
-45,-28,91,1
-45,-27,89,1
-45,-22,82,1
-45,-21,85,1
-45,-21,90,1
-45,-13,91,1
-45,-13,97,1
-45,-11,110,1
-45,-9,138,1
-45,-7,102,1
-45,-7,116,1
-45,-5,113,1
-45,-2,126,1
-45,1,171,1
-45,2,130,1
-45,5,128,1
-45,9,141,1
-45,10,139,1
-45,13,145,1
-45,14,139,1
-45,18,144,1
-45,19,313,1
-45,30,172,1
-45,33,188,1
-45,43,185,1
-44,-54,33,1
-44,-51,34,1
-44,-40,49,1
-44,-39,63,1
-44,-29,83,1
