x_bin,y_bin,t_bin,particle_count
-61,-40,3,2
-61,-39,26,1
-61,-39,78,1
-61,-38,20,1
-61,-36,10,1
-61,-36,16,1
-61,-34,29,1
-61,-33,12,1
-61,-30,16,1
-61,-30,23,1
-61,-30,45,1
-61,-25,6,1
-61,-25,7,1
-61,-24,6,2
-61,-24,9,1
-61,-23,12,1
-61,-18,35,1
-61,-17,26,1
-61,-14,63,1
-61,-12,28,1
-61,-11,49,1
-61,-9,13,1
-61,-9,39,1
-61,-7,12,1
-61,-4,37,1
-61,-2,16,1
-61,-1,13,1
-61,-1,47,1
-61,1,23,1
-61,2,19,1
-61,2,42,1
-61,5,17,1
-61,5,36,1
-61,6,58,1
-61,8,21,1
-61,12,25,1
-61,17,20,1
-61,17,30,1
-61,22,16,1
-61,28,18,1
-61,28,23,1
-61,29,25,1
-61,30,21,1
-61,30,31,1
-61,31,23,1
-61,35,63,1
-61,39,35,1
-61,40,67,1
-61,42,34,1
-61,45,72,1
-61,46,34,1
-61,48,20,1
-60,-56,5,1
-60,-53,5,1
-60,-52,0,1
-60,-50,8,1
-60,-47,6,1
-60,-47,49,1
-60,-45,28,1
-60,-43,5,1
-60,-42,41,1
-60,-41,15,1
-60,-41,80,1
-60,-38,9,1
-60,-35,5,1
-60,-35,16,1
-60,-33,5,1
-60,-33,10,1
-60,-33,16,1
-60,-32,15,1
-60,-31,11,1
-60,-30,32,1
-60,-30,36,1
-60,-29,3,1
-60,-29,13,1
-60,-28,26,1
-60,-27,12,1
-60,-26,15,1
-60,-25,18,1
-60,-23,4,1
-60,-23,9,1
-60,-22,69,1
-60,-18,9,1
-60,-18,20,1
-60,-18,33,1
-60,-14,10,1
-60,-14,12,1
-60,-12,6,1
-60,-11,12,1
-60,-9,27,1
-60,-9,51,1
-60,-7,21,1
-60,-6,30,1
-60,-5,17,1
-60,-5,42,1
-60,-2,12,1
-60,-1,15,1
-60,0,13,1
-60,2,19,1
-60,7,21,1
-60,8,20,1
-60,9,32,1
-60,9,37,1
-60,12,14,2
-60,12,20,1
-60,12,33,1
-60,15,22,1
-60,16,15,1
-60,21,16,1
-60,24,29,1
-60,24,45,1
-60,25,17,1
-60,25,24,1
-60,25,25,1
-60,28,29,1
-60,29,55,1
-60,33,20,1
-60,38,32,2
-60,39,41,1
-60,40,22,1
-60,43,19,1
-60,43,20,1
-60,43,43,1
-60,53,47,1
-59,-55,19,1
-59,-54,16,1
-59,-48,74,1
-59,-45,20,1
-59,-41,31,1
-59,-39,8,1
-59,-39,23,1
-59,-39,42,1
-59,-38,9,1
-59,-36,5,1
-59,-33,4,1
-59,-27,28,1
-59,-25,9,1
-59,-24,8,1
-59,-23,43,1
-59,-22,6,1
-59,-21,69,1
-59,-20,9,1
-59,-19,7,2
-59,-19,10,1
-59,-18,16,1
-59,-18,22,1
-59,-18,38,1
-59,-15,9,1
-59,-14,40,1
-59,-13,7,1
-59,-13,29,1
-59,-12,38,1
-59,-9,9,1
-59,-8,82,1
-59,-7,11,1
-59,-6,42,1
-59,-4,46,1
-59,-3,16,1
-59,-2,30,1
-59,1,15,1
-59,1,38,1
-59,2,20,1
-59,2,66,1
-59,3,26,1
-59,3,45,1
-59,5,14,1
-59,8,14,1
-59,8,16,1
-59,9,15,1
-59,10,34,1
-59,10,44,1
-59,11,33,1
-59,13,17,1
-59,13,22,1
-59,13,28,1
-59,13,39,1
-59,18,15,1
-59,18,41,1
-59,21,29,1
-59,24,17,1
-59,28,21,1
-59,33,20,1
-59,33,26,1
-59,37,36,1
-59,39,23,1
-59,40,26,1
-59,43,66,1
-59,44,20,1
-59,45,56,1
-59,46,56,1
-59,50,27,1
-59,53,61,1
-59,54,37,1
-58,-56,34,1
-58,-49,46,1
-58,-48,44,1
-58,-47,1,1
-58,-46,6,1
-58,-45,31,1
-58,-44,3,1
-58,-44,11,1
-58,-43,10,1
-58,-42,6,1
-58,-41,84,1
-58,-37,9,1
-58,-36,17,1
-58,-36,87,1
-58,-35,16,1
-58,-32,9,2
-58,-31,12,1
-58,-30,47,1
-58,-29,10,1
-58,-29,15,1
-58,-28,5,1
-58,-28,6,2
-58,-27,19,1
-58,-25,74,1
-58,-24,5,1
-58,-23,25,1
-58,-23,28,1
-58,-22,6,1
-58,-21,19,1
-58,-21,21,3
-58,-21,63,1
-58,-20,10,1
-58,-15,8,1
-58,-15,20,1
-58,-15,50,1
-58,-14,15,1
-58,-12,53,1
-58,-10,35,1
-58,-10,38,1
-58,-7,25,1
-58,-6,26,1
-58,-5,21,1
-58,-2,20,1
-58,-1,9,1
-58,-1,16,1
-58,1,14,1
-58,1,27,1
-58,2,13,1
-58,2,24,1
-58,3,10,1
-58,6,56,1
-58,7,28,1
-58,8,12,1
-58,8,15,1
-58,10,16,1
-58,11,16,1
-58,11,37,1
-58,15,58,1
-58,17,26,1
-58,18,54,1
-58,22,36,1
-58,27,23,1
-58,27,49,1
-58,28,19,1
-58,31,22,1
-58,32,18,1
-58,33,24,1
-58,34,40,1
-58,35,49,1
-58,38,46,1
-58,41,19,1
-58,42,18,1
-58,44,33,1
-58,45,23,1
-58,45,29,1
-58,45,42,1
-58,50,22,1
-58,52,39,1
-58,53,41,1
-58,54,38,1
-58,54,57,1
-57,-55,11,1
-57,-53,20,1
-57,-52,8,1
-57,-49,30,1
-57,-48,4,1
-57,-47,11,1
-57,-47,25,1
-57,-45,23,1
-57,-44,31,1
-57,-43,5,1
-57,-41,6,1
-57,-39,4,1
-57,-39,39,1
-57,-37,2,1
-57,-37,4,1
-57,-37,23,1
-57,-36,14,1
