x_bin,y_bin,t_bin,particle_count
-61,2,96,1
-60,-42,14,1
-60,-41,16,1
-60,29,141,1
-59,-43,14,1
-58,-9,77,1
-58,5,388,1
-56,-45,15,1
-56,-13,69,1
-55,-56,0,1
-55,-55,1,1
-55,2,105,1
-55,18,119,1
-55,44,163,1
-54,-52,11,1
-54,8,121,1
-53,-26,60,1
-53,33,136,1
-52,-52,25,1
-52,14,110,1
-52,17,112,1
-51,-28,62,1
-51,35,143,1
-50,30,139,1
-50,33,146,1
-50,43,161,1
-49,-16,89,1
-49,54,197,1
-47,-8,89,1
-47,18,139,1
-46,18,137,1
-45,-32,51,1
-44,-28,65,1
-44,-6,117,1
-44,24,172,1
-44,43,171,1
-43,-52,43,1
-43,20,132,1
-42,14,159,1
-41,-46,44,1
-41,5,114,1
-40,-40,44,1
-40,-17,84,1
-40,24,169,1
-39,35,162,1
-39,41,184,1
-38,-22,78,1
-38,2,115,1
-38,29,166,1
-37,-7,113,1
-37,-1,110,1
-37,13,135,1
-36,-27,87,1
-36,-2,108,1
-36,23,147,1
-33,-5,118,1
-33,21,149,1
-32,9,134,1
-32,22,151,1
-30,-53,72,1
-30,-50,46,2
-30,-36,72,1
-30,-10,124,1
-30,17,150,1
-30,28,169,1
-30,38,179,1
-30,44,189,2
-29,-53,47,1
-29,-22,91,1
-29,38,201,1
-27,-53,53,1
-27,-40,66,1
-27,-27,84,1
-27,-10,110,1
-27,-10,111,1
-27,4,134,1
-27,30,178,1
-27,49,204,1
-26,-27,104,1
-26,-4,121,2
-26,19,156,1
-26,21,159,1
-25,-40,74,1
-25,-3,131,1
-25,21,176,1
-25,34,194,1
-25,46,198,1
-24,3,140,1
-23,-18,105,1
-23,42,218,1
-23,48,209,1
-20,-45,72,1
-20,-30,120,1
-20,-18,109,1
-19,-35,85,1
-19,-19,111,1
-18,-21,106,1
-18,27,182,1
-18,28,182,1
-17,0,149,1
-17,6,151,1
-17,24,176,1
-16,-33,111,1
-16,36,206,1
-15,-7,139,1
-14,-47,79,1
-14,-24,118,1
-14,0,144,1
-14,39,216,1
-14,46,229,1
-13,-38,94,1
-13,9,159,1
-12,-11,130,2
-12,7,158,1
-11,-30,111,1
-11,-10,134,1
-11,30,203,1
-10,-42,92,1
-10,-40,95,1
-10,-3,146,1
-10,6,159,1
-10,7,160,1
-10,7,171,1
-10,8,162,1
-10,33,213,1
-9,-19,125,1
-9,11,183,1
-8,-53,77,1
-8,-14,133,1
-8,-6,145,1
-8,10,173,1
-8,53,239,1
-7,-16,163,1
-7,-15,131,1
-7,37,228,1
-6,10,185,1
-6,17,213,1
-6,38,234,1
-6,45,225,1
-5,-26,120,1
-5,-11,141,1
-4,43,232,1
-3,-18,133,1
-3,-12,142,1
-3,-4,163,1
-3,35,215,1
-2,5,171,1
-2,7,174,1
-2,15,185,1
-2,18,197,1
-2,22,219,1
-1,-26,126,1
0,-38,153,1
1,-19,144,1
2,-35,136,1
2,-27,133,1
2,-1,167,1
2,18,197,1
2,35,242,1
3,-25,136,1
3,-4,164,1
3,11,187,1
3,36,226,2
4,-47,150,1
4,-43,113,1
4,-36,123,1
4,-7,165,1
4,20,202,1
5,-16,149,1
5,2,177,1
5,3,191,1
5,6,181,2
6,-54,138,1
6,-14,166,1
6,31,231,1
7,-25,140,1
7,-13,163,1
7,4,193,1
8,-4,175,1
8,13,215,1
8,20,207,1
8,37,255,1
9,-14,158,1
9,-13,162,1
9,-2,182,1
9,9,192,1
9,10,203,1
9,24,225,1
10,-19,152,1
10,-10,165,1
10,-9,166,2
11,-53,106,1
11,-21,151,1
11,-10,167,1
11,-3,179,1
11,1,185,1
11,5,192,1
11,14,206,1
11,17,207,1
11,49,328,1
12,-21,151,1
12,1,185,1
13,-29,143,1
13,1,189,1
13,2,188,1
13,24,233,1
13,38,273,1
14,-43,148,1
14,-7,180,1
14,5,195,1
14,11,204,1
14,39,248,1
15,-55,120,1
15,-30,146,1
15,-25,214,1
15,-6,183,1
15,-2,187,1
15,36,244,1
15,50,278,1
16,-21,158,1
16,-9,217,1
16,3,195,1
16,16,214,1
16,30,239,1
17,-41,132,1
17,2,213,1
17,8,216,1
18,-28,151,1
18,10,207,1
19,4,202,1
19,15,229,1
19,35,465,1
19,45,271,1
20,-9,194,1
20,-7,185,2
20,0,195,1
21,-36,145,1
21,-25,167,1
21,10,214,1
22,-12,181,1
22,27,247,1
22,28,243,1
22,30,268,1
23,-40,144,1
23,-29,177,1
23,-20,176,1
23,-17,177,1
23,11,220,1
23,31,249,1
24,-4,198,1
24,4,218,1
24,14,226,1
24,19,237,1
24,24,240,1
24,48,278,1
25,-21,172,1
25,-9,191,1
25,-6,194,2
25,16,245,1
25,25,245,1
25,45,280,1
27,-21,191,1
27,-21,197,1
27,-5,249,1
27,0,208,1
27,15,230,1
27,22,253,1
27,28,252,1
28,2,216,1
28,20,239,1
29,-51,169,1
29,-32,172,1
29,-29,183,1
29,-8,204,1
29,-2,218,1
29,35,269,1
30,7,223,1
30,50,297,1
32,-48,152,1
32,47,294,1
32,49,295,1
33,48,296,1
34,48,300,1
35,49,319,1
36,-5,216,1
36,7,262,1
37,45,300,1
38,-18,205,1
38,6,241,1
38,49,304,1
39,-52,153,1
39,5,234,1
39,45,301,1
41,-4,230,1
41,35,286,1
42,-51,175,1
42,51,317,1
43,33,286,1
43,40,293,1
44,-1,236,1
44,43,300,1
46,35,314,1
46,52,321,1
47,-29,212,1
47,23,275,1
48,4,254,2
48,19,286,1
49,30,288,1
49,31,289,1
50,-19,225,1
50,3,247,1
50,20,274,1
50,24,287,1
51,-5,239,1
51,0,271,1
52,7,259,1
52,38,321,1
54,-33,201,1
54,50,341,1
55,-5,243,1
55,-5,256,1
55,28,294,1
55,52,337,1
56,-41,215,1
57,49,334,1
60,-12,247,1
