x_bin,y_bin,t_bin,particle_count
-61,-52,0,1
-61,-50,0,1
-61,-33,35,1
-61,-6,79,1
-60,-40,55,1
-60,-27,50,1
-60,-10,69,1
-60,30,211,1
-59,-33,30,1
-59,-5,123,1
-59,43,163,2
-58,-49,19,1
-58,-43,47,1
-58,27,136,1
-57,-47,28,1
-57,-31,48,1
-57,13,112,1
-57,20,132,1
-56,-46,21,1
-56,-45,44,1
-56,-31,38,1
-55,-26,67,1
-55,-11,76,1
-55,-6,88,1
-55,-4,99,1
-55,5,112,1
-55,16,125,1
-55,20,127,1
-55,55,187,1
-54,-35,72,1
-54,-27,64,1
-53,-45,33,1
-53,-44,27,1
-53,-32,62,1
-52,-54,25,1
-52,-29,62,1
-52,-19,65,1
-52,-14,89,1
-52,0,100,1
-52,37,161,1
-51,-46,26,1
-51,-22,69,1
-51,4,129,1
-51,9,172,1
-51,48,188,1
-50,22,145,1
-50,27,152,1
-50,39,177,1
-49,-46,39,1
-49,-42,35,1
-49,-25,60,2
-49,-8,107,1
-49,55,204,1
-48,-27,60,1
-48,-2,105,1
-48,7,212,1
-47,-56,45,1
-47,-15,83,1
-47,10,132,1
-47,10,156,1
-47,30,170,1
-47,32,168,1
-46,-38,49,1
-46,-38,51,1
-46,-33,56,1
-46,-29,58,1
-46,-12,132,1
-46,29,164,1
-46,43,178,1
-46,45,192,1
-46,46,186,1
-46,47,189,1
-45,-34,59,1
-45,-33,56,1
-45,-12,94,1
-44,-13,89,1
-44,16,141,1
-44,21,152,1
-44,38,201,1
-44,46,187,1
-43,-48,38,1
-43,-33,59,1
-43,-27,71,1
-43,-13,92,1
-43,-10,94,1
-43,-1,161,1
-43,13,138,1
-43,55,211,1
-42,-45,42,1
-42,-35,54,1
-42,-34,60,1
-42,-19,83,1
-42,-9,108,1
-42,-7,101,1
-42,-2,148,1
-42,33,185,1
-42,50,219,1
-41,-38,51,1
-41,-37,67,1
-41,-24,83,1
-41,17,142,1
-41,20,152,1
-40,-52,32,1
-40,-48,40,1
-40,-47,49,1
-40,-46,50,1
-40,-33,77,1
-40,-21,80,1
-40,-11,98,1
-40,-5,116,1
-40,9,152,1
-39,-43,59,1
-39,-35,63,1
-39,-21,86,1
-39,9,153,1
-38,-42,55,1
-38,-37,66,1
-38,-17,98,1
-38,-14,95,1
-38,-12,99,1
-38,0,137,1
-38,1,132,1
-38,11,145,1
-38,19,157,1
-38,23,169,1
-37,-41,52,1
-37,-30,75,1
-37,-28,75,1
-37,-4,117,1
-37,4,132,1
-37,10,139,1
-37,20,154,1
-37,54,233,1
-36,-48,43,1
-36,-38,75,1
-36,-33,97,1
-36,-32,71,1
-36,-22,114,1
-36,-20,97,1
-36,-11,103,1
