x_bin,y_bin,t_bin,particle_count
-61,-56,3,1
-61,-56,19,1
-61,-56,24,1
-61,-56,52,1
-61,-55,3,1
-61,-54,7,1
-61,-54,8,1
-61,-54,10,1
-61,-54,62,1
-61,-53,4,1
-61,-53,33,1
-61,-53,87,1
-61,-52,12,1
-61,-52,28,1
-61,-52,61,1
-61,-51,3,1
-61,-51,4,1
-61,-51,45,1
-61,-51,92,1
-61,-50,4,1
-61,-50,13,1
-61,-50,19,1
-61,-50,20,1
-61,-50,81,1
-61,-49,1,1
-61,-49,3,2
-61,-49,7,1
-61,-49,14,1
-61,-49,15,1
-61,-49,16,1
-61,-49,42,1
-61,-49,89,1
-61,-48,15,1
-61,-48,23,1
-61,-48,36,1
-61,-47,18,1
-61,-47,20,1
-61,-47,22,1
-61,-47,28,1
-61,-47,32,1
-61,-46,18,1
-61,-46,25,1
-61,-46,94,1
-61,-45,3,1
-61,-45,4,2
-61,-45,10,1
-61,-45,17,1
-61,-45,22,1
-61,-44,5,2
-61,-44,7,1
-61,-44,13,1
-61,-44,14,1
-61,-44,22,1
-61,-44,24,1
-61,-43,9,1
-61,-43,10,1
-61,-43,16,1
-61,-43,55,1
-61,-43,97,1
-61,-42,5,1
-61,-42,12,1
-61,-42,19,1
-61,-42,22,1
-61,-42,29,1
-61,-42,30,2
-61,-42,60,1
-61,-42,78,1
-61,-41,12,1
-61,-41,13,1
-61,-41,16,1
-61,-41,17,1
-61,-41,21,1
-61,-41,60,1
-61,-40,16,1
-61,-40,20,1
-61,-40,52,1
-61,-39,8,1
-61,-39,10,1
-61,-39,16,1
-61,-39,58,1
-61,-38,12,1
-61,-38,17,1
-61,-38,19,1
-61,-38,28,1
-61,-38,30,1
-61,-38,46,1
-61,-37,9,2
-61,-37,11,1
-61,-37,15,1
-61,-37,16,1
-61,-37,31,1
-61,-36,9,1
-61,-36,13,1
-61,-36,14,2
-61,-36,32,1
-61,-36,37,2
-61,-36,44,1
-61,-35,12,1
-61,-35,15,1
-61,-35,16,1
-61,-35,25,1
-61,-35,34,1
-61,-34,13,1
-61,-34,15,1
-61,-34,18,1
-61,-34,29,1
-61,-33,18,1
-61,-33,24,1
-61,-33,29,1
-61,-33,53,1
-61,-32,12,1
-61,-32,13,3
-61,-32,19,1
