x_bin,y_bin,t_bin,particle_count
-61,-53,10,1
-61,-27,4,1
-61,6,3,1
-61,12,2,1
-61,23,7,1
-60,-38,14,1
-59,-4,21,1
-59,34,6,1
-58,-19,3,1
-58,-19,4,1
-57,-38,45,1
-57,-26,9,1
-57,-4,1,1
-57,-2,29,1
-57,13,5,2
-56,-55,19,1
-56,-9,7,1
-56,12,6,1
-56,15,18,1
-56,47,10,1
-55,-24,15,1
-55,6,14,1
-55,19,11,1
-54,-12,3,1
-54,28,12,1
-54,38,40,1
-54,48,17,1
-53,-15,9,1
-53,-13,14,1
-53,-9,5,1
-53,-5,3,1
-53,-4,37,1
-53,26,2,1
-52,-43,12,1
-52,-17,9,1
-52,12,22,1
-52,21,37,1
-52,32,9,1
-52,52,7,1
-51,-2,24,1
-51,52,49,1
-50,-40,32,1
-50,-35,5,1
-50,-12,4,1
-50,1,5,1
-50,8,25,1
-50,11,6,1
-50,11,25,1
-50,13,0,1
-50,17,3,1
-49,-44,11,1
-49,-18,5,1
-49,-8,2,1
-49,-5,7,1
-49,-4,6,1
-49,1,40,1
-49,10,8,1
-49,29,15,1
-49,29,24,1
-48,-21,21,1
-47,-44,15,1
-47,-10,18,1
-47,9,24,1
-46,-28,48,1
-46,-22,6,1
-46,-21,11,1
-46,-4,32,1
-46,-2,3,1
-46,12,2,1
-46,17,18,1
-46,23,9,1
-46,26,9,1
-45,-16,2,1
-45,13,1,1
-44,-55,7,1
-44,-28,13,1
-44,-27,1,1
-44,-25,15,1
-44,7,0,1
-44,12,0,1
-44,41,15,1
-43,-27,1,1
-43,-4,5,1
-43,15,47,1
-43,21,0,1
-43,29,28,1
-42,-15,8,1
-42,15,6,1
-42,25,28,1
-42,35,4,1
-41,-24,28,1
-41,-19,2,1
-41,4,35,1
-41,9,39,1
-41,36,4,1
-40,-51,13,1
-40,-43,40,1
-40,-36,4,1
-40,-18,3,1
-40,1,5,1
-40,10,0,1
-40,23,0,1
-39,-18,46,1
-39,15,0,1
-39,17,5,1
-38,-42,54,1
-38,-29,8,1
-38,-20,33,1
-38,-4,2,1
-38,3,11,1
-37,-56,5,1
-37,-54,29,1
-37,-24,9,1
-37,11,45,1
-36,-36,14,1
-36,-31,9,1
-36,-16,9,1
-36,6,3,1
-36,37,32,1
-35,-39,26,1
-35,-25,21,1
-35,-11,5,1
-35,-11,36,1
-35,-6,1,1
-35,0,54,1
-35,2,10,1
-35,6,6,1
-35,10,38,1
-35,15,5,1
-35,23,18,1
-34,-42,21,1
-34,-32,4,1
-34,-31,59,1
-34,-27,27,1
-34,-13,10,1
-34,-4,3,1
-34,17,0,1
-34,18,7,1
-33,-46,13,1
-33,-44,2,1
-33,-36,21,1
-33,-10,9,1
-33,4,53,1
-33,6,22,1
-33,7,63,1
-33,17,0,1
-32,-30,8,1
-32,6,29,1
-32,9,9,1
-32,21,25,1
-32,22,27,1
-32,39,14,1
-31,-38,5,1
-31,-36,50,1
-31,-30,9,1
-31,-28,6,1
-31,-27,5,1
-31,-7,8,1
-31,11,4,1
-31,29,30,1
-31,54,9,1
-30,-26,16,1
-30,-25,1,1
-30,-22,45,1
-30,-21,7,1
-30,-2,18,1
-30,-1,53,1
-30,33,0,1
-29,-55,1,1
-29,-54,19,1
-29,-48,10,1
-29,-30,4,1
-29,-21,0,1
-29,-9,7,1
-29,-8,25,1
-29,2,7,1
-29,11,1,1
-29,23,4,1
-29,23,9,1
-29,24,4,1
-29,26,5,1
-29,27,32,1
-29,37,2,1
-28,-31,3,1
-28,-29,0,1
-28,-22,12,1
-28,-13,12,1
-28,-4,10,1
-28,13,23,1
-28,16,53,1
-28,26,5,1
-27,-44,6,1
-27,-32,2,1
-27,-27,30,1
-27,-26,13,1
-27,-23,25,1
-27,20,0,1
-27,34,2,1
-26,-53,3,1
-26,-49,13,1
-26,-32,2,1
-26,-32,16,1
-26,-24,36,1
-26,-17,40,1
-26,-16,24,1
-26,-2,1,1
-26,4,1,1
-26,14,2,1
-26,20,0,1
-26,33,2,1
-26,52,12,1
-25,-37,7,1
-25,-28,8,1
-25,-14,4,1
-25,-1,28,1
-25,13,5,1
-25,15,3,1
-24,-42,1,1
-24,-33,11,1
-24,-32,36,1
-24,-25,8,1
-24,-14,4,1
-24,6,1,1
-24,17,1,1
-23,-21,1,1
-23,3,10,1
-23,4,40,1
-23,14,0,1
-23,44,14,1
-23,52,3,1
-22,-50,10,1
-22,-34,7,1
-22,-30,0,1
-22,-22,29,1
-22,-21,3,1
-22,-13,15,1
-22,2,11,1
