x_bin,y_bin,t_bin,particle_count
-61,-10,8,2
-61,-10,16,1
-61,2,25,1
-60,-30,5,1
-60,-12,9,1
-60,18,11,1
-60,18,13,1
-60,22,33,1
-60,47,16,1
-59,-57,7,1
-59,-56,11,1
-59,-25,1,1
-59,-25,6,1
-59,-24,14,1
-59,-15,8,1
-59,-2,23,1
-59,8,46,1
-59,26,30,1
-58,-48,0,1
-58,-25,4,1
-58,-14,26,1
-58,-2,14,1
-58,11,14,1
-58,16,32,1
-58,33,31,1
-58,48,37,1
-57,-40,13,1
-57,-31,24,1
-57,-29,12,1
-57,-1,9,1
-56,0,80,1
-56,11,64,1
-56,19,10,1
-56,54,32,1
-55,-34,18,1
-55,-32,3,1
-55,-10,25,1
-55,10,22,1
-55,25,18,1
-54,-40,0,2
-54,-34,9,1
-54,-20,82,1
-54,8,13,1
-54,53,83,1
-53,-44,13,1
-53,9,16,1
-53,23,11,1
-53,23,12,1
-53,36,29,1
-52,-28,8,1
-52,-27,7,1
-52,2,24,1
-52,3,11,1
-52,20,11,1
-52,42,24,1
-51,-46,0,1
-51,38,30,1
-51,41,23,1
-51,42,31,1
-51,44,33,1
-51,46,35,1
-50,-39,2,1
-50,-14,9,1
-50,5,21,1
-50,8,11,1
-50,19,14,1
-50,45,24,1
-49,-49,2,1
-49,-47,1,1
-49,-4,21,1
-49,2,20,1
-49,16,12,1
-49,22,14,1
-49,48,28,1
-48,-39,7,1
-48,-10,25,1
-48,9,18,1
-48,16,11,1
-48,23,20,1
-48,34,34,1
-48,35,27,1
-48,39,17,2
-48,46,81,1
-47,-1,9,1
-46,-53,2,1
-46,-53,20,1
-46,-33,39,1
-46,19,13,1
-46,21,46,1
-46,26,14,1
-46,52,18,1
-45,-40,11,1
-45,-39,3,1
-45,-9,23,1
-45,5,11,1
-45,16,14,1
-45,51,18,1
-44,-28,3,1
-44,-22,24,1
-44,-17,9,1
-44,-12,6,1
-44,-11,29,1
-44,-3,11,1
-44,4,12,1
-44,14,15,1
-44,17,32,1
-44,25,45,1
-43,-17,49,1
-43,-13,8,1
-43,-1,19,1
-43,23,65,1
-43,25,29,1
-43,42,22,1
-42,-50,5,1
-42,-38,33,1
-42,-29,3,1
-42,-23,36,1
-42,-1,32,1
-42,11,14,2
-42,14,13,1
-42,17,12,1
-42,18,13,1
-42,26,18,1
-42,34,22,1
-42,40,19,1
-41,-15,12,1
-41,-15,15,1
-41,-5,42,1
-41,7,12,1
-41,16,35,1
-41,16,40,1
-41,17,25,1
-41,17,26,1
-41,19,15,1
-41,20,20,1
-41,25,14,1
-41,25,46,1
-41,34,16,1
-41,39,18,1
-41,51,46,1
-40,-24,6,1
-40,-10,6,1
-40,-8,12,1
-40,6,32,1
-40,9,11,1
-40,34,41,1
-40,40,39,1
-40,53,56,1
-40,56,28,1
-39,-41,39,1
-39,-17,19,1
-39,-16,39,1
-39,-4,8,1
-39,-4,9,1
-39,15,12,1
-38,-55,6,1
-38,-12,12,1
-38,-11,11,1
-38,24,13,1
-38,36,18,1
-38,48,29,1
-37,-47,17,1
-37,-17,11,1
-37,7,13,1
-37,14,36,1
-37,18,13,1
-37,20,14,1
-37,22,15,1
-37,31,19,1
-37,40,28,1
-36,-46,4,1
-36,-29,25,1
-36,-18,13,1
-36,-11,17,1
-36,-2,8,1
-36,13,21,1
-36,26,14,1
-35,-54,29,1
-35,-52,6,1
-35,-19,12,1
-35,-10,14,1
-35,-2,11,2
-35,9,31,1
-35,23,15,2
-35,29,15,1
-34,-55,28,1
-34,-55,36,1
-34,-49,5,1
-34,-35,14,1
-34,-32,8,1
-34,-19,22,1
-34,-11,12,1
-34,0,59,1
-34,13,12,1
-34,18,24,1
-34,24,29,1
-34,27,48,1
-34,46,43,1
-33,-50,3,1
-33,-14,67,1
-33,-14,68,1
-33,-4,12,1
-33,37,17,1
-33,45,35,1
-32,-48,12,1
-32,-17,10,1
-32,-16,12,1
-32,-8,9,1
-32,-4,14,1
-32,17,17,1
-32,17,20,1
-32,25,26,1
-32,29,18,1
-32,29,20,1
-32,32,20,1
-32,51,31,1
-31,-51,8,1
-31,-38,5,1
-31,-29,8,1
-31,-29,15,1
-31,-26,83,1
-31,2,47,1
-31,5,13,1
-31,5,15,1
-31,6,14,1
-31,17,18,1
-31,19,17,1
-31,20,15,1
-31,45,19,1
-31,56,23,1
-30,-44,3,1
-30,-31,12,1
-30,-5,11,1
-30,-5,16,1
-30,-4,13,1
-30,6,15,1
-30,8,14,1
-30,13,13,1
-30,13,17,1
-30,13,23,1
-30,19,27,1
-30,21,34,1
-30,23,16,1
-30,30,17,1
-29,-49,8,1
-29,-32,36,1
-29,-31,14,1
-29,-17,14,1
-29,-16,11,1
-29,-14,28,1
-29,-12,36,1
-29,-11,21,1
-29,-7,11,1
-29,-6,10,1
-29,2,17,1
-29,4,28,1
-29,7,12,1
-29,7,17,1
-29,11,23,1
-29,11,26,1
-29,15,16,1
-29,17,14,1
-29,21,16,1
-29,28,33,1
-29,36,25,1
-29,49,24,1
-29,52,54,1
-28,-1,41,1
-28,2,15,1
-28,10,17,1
-28,16,22,1
-28,20,35,1
-28,21,16,1
-28,31,17,2
-28,35,18,1
-28,42,46,1
-28,49,49,1
-28,55,30,1
-27,-24,6,1
-27,-19,7,1
-27,-7,15,1
-27,-7,41,1
-27,-1,13,1
-27,1,36,1
-27,2,14,1
-27,5,12,2
-27,13,14,1
-27,16,14,1
-27,20,20,1
-27,21,16,1
-26,-47,9,1
-26,-29,7,1
-26,-25,12,1
-26,-25,27,1
-26,-12,8,1
-26,-9,26,1
-26,-8,11,1
-26,-7,23,1
-26,-5,13,1
-26,-4,11,1
-26,-3,11,2
-26,6,13,1
-26,7,12,1
-26,17,14,1
-26,23,23,1
-26,24,18,1
-26,26,26,1
-26,45,25,1
-26,47,28,1
-26,55,24,1
-25,-47,6,1
-25,-24,22,1
-25,-23,24,1
-25,-20,60,1
-25,-14,12,1
-25,-12,10,1
-25,-6,22,1
-25,3,16,1
-25,13,18,1
-25,20,27,1
-25,22,20,1
-25,22,21,1
-24,-47,6,1
-24,-37,17,1
-24,-24,16,1
-24,-14,16,1
-24,-11,70,1
-24,-10,25,1
-24,14,15,1
-24,21,22,1
-24,24,16,1
-24,24,42,1
-24,29,20,1
-24,46,21,1
-23,-35,38,1
-23,-23,22,1
-23,-19,12,1
-23,-17,13,1
-23,-10,27,1
-23,-4,16,1
-23,-2,12,1
-23,0,19,1
-23,6,13,1
-23,7,17,1
-23,8,13,1
-23,8,14,1
-23,10,19,1
-23,12,16,1
-23,18,16,1
-23,20,47,1
-23,28,29,1
-23,28,53,1
-23,32,18,1
-23,34,19,1
-23,37,27,1
-23,43,22,1
-23,45,21,1
-23,46,29,1
-22,-46,10,1
-22,-41,5,1
