x_bin,y_bin,t_bin,particle_count
-61,-51,29,1
-61,-45,27,1
-61,-37,25,1
-61,4,107,1
-60,-50,0,1
-60,-30,102,1
-59,-54,15,1
-59,-48,4,1
-59,-36,35,1
-59,-13,65,1
-59,8,104,1
-58,-17,75,1
-57,-25,54,1
-57,-22,101,1
-57,-18,79,1
-57,-2,89,1
-57,5,110,1
-57,5,111,1
-57,10,115,1
-56,-24,63,1
-55,-48,67,1
-55,-23,63,1
-55,-13,79,1
-55,-6,87,1
-55,21,157,1
-54,-55,62,1
-54,-54,8,1
-54,-9,82,1
-54,42,193,1
-53,-55,3,1
-53,-38,52,1
-53,-28,68,1
-53,-19,91,1
-53,5,112,1
-53,16,132,1
-52,-42,36,1
-51,-55,7,1
-51,-44,33,1
-51,-27,98,1
-51,-18,83,1
-51,-11,101,1
-50,-54,36,1
-50,-44,65,1
-50,-7,94,1
-50,47,192,1
-49,-51,19,1
-49,-29,64,1
-49,-26,67,1
-49,-19,74,1
-49,26,158,1
-48,-44,81,1
-48,10,135,1
-48,14,144,1
-48,36,176,1
-47,-15,111,1
-46,-40,88,1
-46,-34,70,1
-46,-13,104,1
-46,44,263,1
-45,-35,75,1
-45,-4,111,1
-45,-4,117,1
-45,-2,114,1
-44,-41,43,1
-44,38,186,2
-43,-27,76,1
-43,-25,76,1
-43,10,139,1
-42,-55,18,2
-42,-26,81,1
-42,-17,95,1
-42,-16,93,1
-42,23,207,1
-41,-51,36,1
-41,-32,73,1
-41,-8,107,2
-41,3,139,1
-41,55,224,1
-40,-29,86,1
-40,-14,116,1
-40,1,161,1
-39,-48,54,1
-39,-34,67,1
-39,-10,108,1
-39,0,126,1
-39,4,135,1
-39,6,136,1
-39,45,364,1
-38,-47,43,1
-38,-40,91,1
-38,-29,96,1
-38,-15,110,1
-38,-9,115,1
-38,-6,121,1
-37,-36,159,1
-37,-12,125,1
-37,0,133,1
-37,16,159,1
-36,-49,104,1
-36,-34,69,1
-36,-23,108,1
-36,-8,127,1
-35,-56,54,1
-35,-48,45,1
-35,-48,46,1
-35,-14,110,1
-35,-6,121,1
-34,-48,53,1
-34,-47,47,1
-34,-29,89,1
-34,-11,114,1
-34,-2,138,1
-34,0,141,1
-34,17,172,1
-34,33,201,1
-34,44,301,1
-33,-28,88,1
-33,-23,112,1
-33,-23,127,1
-33,-18,104,1
-33,-12,155,1
-33,-10,118,1
-33,29,196,1
-32,-52,88,1
-32,-45,54,1
-32,-32,88,1
-32,-23,96,1
-32,-22,96,1
-32,-22,103,1
-32,-15,128,1
-32,-11,130,1
-32,-8,124,1
-32,-7,125,1
-31,-30,89,1
-31,-28,136,1
-31,-24,106,1
-31,-14,125,1
-31,-10,122,1
-31,-8,125,1
-31,-7,126,1
-31,17,172,1
-31,21,185,1
-30,-43,62,1
-30,-27,103,1
-30,-6,129,1
-30,35,205,1
-30,53,240,1
-29,-44,63,1
-29,-24,99,1
-29,-13,121,1
-29,-12,131,1
-29,18,176,1
-29,22,183,1
-29,35,208,1
-28,-43,68,1
-28,-34,92,1
-28,-24,100,1
-28,-23,116,1
-28,-19,109,1
-28,-17,114,1
-28,-5,142,1
-28,-1,147,1
-28,4,159,1
-28,5,155,1
-28,21,196,1
-28,29,206,1
-28,42,223,1
-27,-26,104,1
-27,-20,115,1
-27,-19,112,1
-27,-17,115,1
-27,-16,117,1
-27,-5,142,1
-27,-3,140,1
-27,8,166,1
-27,45,254,1
-26,-54,62,1
-26,-44,73,1
-26,-34,87,1
-26,-22,107,1
-26,-16,129,1
-26,-13,126,1
-26,-2,154,1
-26,8,166,1
-26,10,165,1
-26,22,187,1
-26,25,192,1
-26,25,196,1
-25,-44,74,1
-25,-39,99,1
-25,-27,107,1
-25,-15,123,1
-25,-14,127,1
-25,-14,145,1
-25,-3,146,1
-25,1,156,1
-25,26,200,1
-25,35,298,1
-24,-51,63,1
-24,-47,75,1
-24,-41,114,1
-24,-24,110,1
-24,-21,124,1
-24,-19,119,1
-24,-15,128,1
-24,-7,140,1
-24,22,197,1
-24,28,243,1
-24,30,210,1
-24,39,229,1
-23,-54,58,1
-23,-29,101,1
-23,-21,116,1
-23,-14,129,1
-23,-12,132,1
-23,39,247,1
-22,-50,67,1
-22,-39,87,1
-22,-39,112,1
-22,-32,98,1
