x_bin,y_bin,t_bin,particle_count
-60,-43,0,1
-60,-41,12,1
-60,-19,63,1
-60,3,59,1
-60,4,114,1
-60,20,82,1
-60,28,93,1
-59,-39,11,1
-59,24,96,1
-58,-24,27,1
-58,-8,47,1
-58,-4,62,1
-58,0,72,1
-58,8,93,1
-57,-13,49,1
-57,-12,53,1
-56,8,64,1
-54,-38,16,1
-54,-12,72,1
-54,21,92,1
-53,-23,44,1
-53,-17,42,1
-53,19,96,1
-53,28,125,1
-52,-24,39,1
-52,-14,46,1
-52,0,82,1
-51,-54,26,1
-51,-37,32,1
-51,-33,22,1
-51,-3,68,1
-50,-33,58,1
-50,-29,32,1
-50,-20,44,2
-50,-12,50,1
-50,49,180,1
-49,-56,4,1
-49,-50,5,1
-49,-17,58,1
-49,1,80,1
-49,10,78,1
-49,19,95,1
-49,21,111,1
-49,47,127,1
-48,-57,11,1
-47,-22,42,1
-47,-20,45,1
-47,-9,69,1
-47,-6,57,1
-47,-6,58,1
-47,15,102,1
-47,36,131,1
-46,-54,71,1
-46,-27,34,1
-46,-18,49,1
-45,-56,4,1
-45,-44,17,1
-45,-26,60,1
-45,-8,61,1
-45,8,87,1
-44,-36,42,1
-44,-21,45,1
-44,6,86,1
-44,24,105,1
-44,48,167,1
-43,-51,16,1
-43,-20,45,1
-43,9,109,1
-43,30,124,1
-42,-25,42,1
-42,-22,45,1
-42,-21,45,1
-42,-16,61,1
-42,-9,65,1
-42,-6,89,1
-42,-3,87,1
-41,-55,51,1
-41,-14,59,1
-41,-8,63,1
-41,0,78,1
-41,4,79,1
-41,10,103,1
-41,13,90,1
-41,39,120,2
-40,-33,34,1
-40,-29,42,1
-40,-22,49,1
-40,-19,51,1
-40,-16,67,1
-40,5,111,1
-40,10,95,1
-40,14,98,1
-39,-42,36,1
-39,-40,30,1
-39,-39,29,1
-39,-27,42,1
-39,-21,57,1
-39,7,83,1
-39,52,165,1
-38,-50,28,1
-38,-30,41,1
-38,24,109,1
-37,-41,45,1
-37,-40,44,1
-37,-29,43,1
-37,-21,71,1
-37,1,79,1
-37,39,150,1
-37,49,139,1
-36,-53,23,1
-36,-26,50,1
-36,22,107,1
-36,56,151,1
-35,-31,61,1
-35,-14,62,1
-35,-9,69,1
-34,-39,54,1
-34,-36,46,1
-34,-32,42,2
-34,-27,50,1
-34,-23,58,1
-34,7,97,1
-34,9,99,1
-34,17,100,1
-33,-25,51,1
-33,-25,54,1
-33,-23,55,1
-33,-18,61,1
-33,-17,61,1
-33,-1,84,1
-33,39,127,1
-32,-34,42,1
-32,-16,64,1
-32,-12,69,2
-32,-7,79,1
-32,-6,77,1
-32,-3,99,1
-32,37,130,1
-32,39,162,1
-31,-31,47,1
-31,-28,52,2
-31,-22,60,1
-31,-16,66,1
-31,-12,70,1
-31,7,96,1
-31,9,96,2
-31,12,129,1
-31,41,132,1
-30,-44,71,1
-30,-36,42,1
-30,-30,59,1
-30,-24,77,1
-30,-15,68,1
-30,-5,79,1
-30,-3,82,2
-30,10,98,1
-30,15,110,1
-30,20,118,1
-29,-44,40,1
-29,-32,48,1
-29,-32,49,1
-29,-31,51,1
-29,-29,56,1
-29,-22,62,1
-29,-18,65,1
-29,-13,72,1
-29,-11,79,1
-29,-3,86,1
-29,1,87,1
-28,-51,28,1
-28,-35,46,1
-28,-32,48,1
-28,-31,51,1
-28,-25,74,1
-28,-22,68,1
-28,-19,65,1
-28,-8,114,1
-28,-2,89,1
-28,20,116,1
-27,-50,30,1
-27,-44,41,1
-27,-15,71,1
-27,7,98,1
-27,7,101,1
-27,20,114,1
-27,33,130,1
-27,34,130,1
-27,35,146,1
-26,-57,22,1
-26,-42,42,1
-26,-41,41,1
-26,-29,55,1
-26,-29,56,1
-26,-25,60,1
-26,-25,61,1
-26,-21,64,1
-26,-18,69,1
-26,-2,93,1
-26,4,100,1
-25,-29,57,1
-25,-18,69,1
-25,-10,79,1
-25,-5,85,2
-25,33,136,1
-24,-51,40,1
-24,-47,36,1
-24,-38,48,1
-24,-33,58,1
-24,-30,57,1
-24,-26,61,1
-24,-26,67,1
-24,-24,63,1
-24,-23,64,2
-24,-20,69,1
-24,-19,70,1
-24,-15,74,1
-24,-8,84,1
-24,-7,85,1
-24,-3,88,1
-24,41,144,1
-23,-47,38,1
-23,-31,59,1
-23,-25,64,1
-23,-9,87,1
-23,-9,89,1
-23,-7,84,1
-23,26,126,1
-23,49,157,1
-23,56,163,1
-22,-48,45,1
-22,-36,54,1
-22,-33,63,1
-22,-29,61,1
-22,-25,95,1
-22,-23,76,1
-22,-18,83,1
-22,0,105,1
-22,47,192,1
-21,-51,39,1
-21,-41,55,1
-21,-39,55,1
