x_bin,y_bin,t_bin,particle_count
-61,-53,0,1
-61,-34,53,1
-61,-26,60,1
-61,-8,98,1
-61,-8,160,1
-61,-5,97,1
-61,26,162,1
-61,35,201,1
-60,-46,19,1
-60,-45,20,1
-60,-40,39,1
-60,-30,49,1
-60,-19,91,1
-60,1,112,1
-60,29,175,1
-59,-26,61,1
-59,-23,65,1
-59,11,138,1
-59,14,163,1
-59,16,153,1
-59,38,199,1
-59,39,218,1
-58,-56,5,1
-58,-13,120,1
-58,8,134,1
-58,30,192,1
-58,31,180,1
-57,-51,29,1
-57,-41,35,1
-57,-35,62,1
-57,-13,89,1
-57,-9,108,1
-57,-8,107,1
-57,18,169,1
-57,33,186,1
-57,33,187,1
-56,-39,73,1
-56,-28,65,1
-56,-25,68,1
-56,-20,76,1
-56,-19,81,1
-56,-14,95,1
-56,-5,110,1
-56,13,148,1
-56,26,173,1
-55,-55,11,1
-55,-48,42,1
-55,-45,32,1
-55,-17,88,1
-55,-5,166,1
-55,56,240,1
-54,-49,24,1
-54,-43,61,1
-54,-34,57,1
-54,-27,79,1
-54,-15,109,1
-54,-14,147,1
-54,-5,113,1
-54,16,158,1
-54,17,169,1
-53,-56,12,1
-53,-51,21,1
-53,-50,23,1
-53,-47,38,1
-53,-46,31,1
-53,-36,69,1
-53,-30,63,1
-53,-30,77,1
-53,-28,73,1
-53,-20,84,1
-53,16,220,1
-53,25,178,1
-52,-50,29,1
-52,-25,75,1
-52,-15,93,1
-52,-6,117,1
-52,-4,142,1
-52,-3,142,1
-52,10,147,1
-52,30,190,1
-51,-52,47,1
-51,-51,37,1
-51,-43,44,1
-51,-34,64,1
-51,-33,60,1
-51,-31,67,1
-51,-22,95,1
-51,-20,87,1
-51,-17,104,1
-51,-13,156,1
-51,-1,127,1
-51,4,164,1
-51,39,226,1
-51,44,232,1
-50,-15,158,1
-50,-9,117,1
-50,-8,134,1
-50,-1,146,1
-50,1,133,1
-50,22,182,1
-49,-47,56,1
-49,-45,58,1
-49,-39,109,1
-49,-21,107,1
-49,-16,106,1
-49,1,147,1
-49,16,165,1
-49,16,177,1
-48,-47,38,1
-48,-45,123,1
-48,-39,55,1
-48,-27,86,1
-48,-14,109,1
-48,-10,114,1
-48,-6,147,1
-48,7,150,1
-48,14,190,1
-48,26,198,1
-48,28,223,1
-47,-55,36,1
-47,-42,58,1
-47,-5,138,1
-47,4,144,1
-47,11,162,1
-47,19,203,1
-47,21,191,1
-46,-54,28,1
-46,-41,53,1
-46,-40,67,1
-46,-11,152,1
-46,-8,132,1
-46,2,144,1
-46,6,152,1
-46,20,198,1
-46,32,235,1
-46,34,233,1
-46,56,332,1
-45,-54,33,1
-45,-42,54,1
-45,-29,79,1
-45,-24,90,1
-45,-18,105,1
-45,-10,125,1
-45,-5,129,1
-45,12,172,1
-44,-57,27,1
-44,-47,56,1
-44,-45,57,1
-44,-16,145,1
-44,-13,116,1
-44,-5,144,1
