x_bin,y_bin,t_bin,particle_count
-61,-57,0,1
-61,-48,38,1
-61,-46,70,1
-61,-41,23,1
-61,-30,23,1
-61,-23,7,1
-61,-12,22,1
-61,-6,22,1
-61,1,21,1
-61,6,18,1
-61,28,27,1
-61,52,52,1
-60,-38,14,1
-60,-22,27,1
-60,-17,10,1
-60,-11,35,1
-60,15,73,1
-60,16,59,1
-60,34,65,1
-60,36,54,1
-60,40,64,1
-59,-28,25,1
-59,-19,23,1
-59,-18,10,1
-59,-11,20,1
-59,2,30,1
-59,9,25,1
-59,31,20,1
-59,40,58,1
-59,51,45,1
-58,-56,4,1
-58,-46,20,1
-58,-21,57,1
-58,-12,70,1
-58,-7,23,1
-58,16,33,1
-58,21,22,1
-58,37,42,1
-57,-38,12,1
-57,-34,14,1
-57,-28,11,2
-57,-28,32,1
-57,-8,16,1
-57,-4,30,1
-57,-3,35,1
-57,4,32,1
-57,15,19,1
-57,17,25,1
-57,30,41,1
-56,-36,10,1
-56,-33,8,1
-56,-26,15,1
-56,10,16,1
-56,11,25,1
-56,14,18,1
-56,34,47,1
-56,42,33,1
-55,-40,13,1
-55,-37,11,1
-55,-10,11,1
-55,11,39,1
-55,35,25,1
-55,42,73,1
-55,44,33,1
-55,50,81,1
-55,53,31,1
-55,55,67,1
-54,-34,8,1
-54,-34,26,1
-54,-29,9,1
-54,-2,18,1
-54,-2,65,1
-54,39,40,1
-54,52,49,1
-53,-55,26,1
-53,-38,13,1
-53,-20,70,1
-53,-17,30,1
-53,-7,11,1
-53,-6,48,1
-53,-5,48,1
-53,0,25,1
-53,2,24,1
-53,13,16,1
-53,23,39,1
-53,27,22,1
-53,43,27,1
-53,44,43,1
-53,54,38,1
-53,54,59,1
-52,-53,5,1
-52,-30,17,1
-52,-26,27,1
-52,-16,48,1
-52,-1,23,1
-52,0,16,1
-52,1,56,1
-52,8,18,1
-52,11,61,1
-52,19,48,1
-52,31,43,1
-52,32,24,1
-52,34,25,1
-51,-53,5,1
-51,-40,52,1
-51,-31,7,1
-51,-31,8,1
-51,-20,55,1
-51,-16,29,1
-51,-15,11,1
-51,-15,12,1
-51,-8,48,1
-51,-1,23,1
-51,2,30,1
-51,5,13,1
-51,5,14,1
-51,5,20,1
-51,7,27,1
-51,27,18,2
-50,-50,28,1
-50,-49,54,1
-50,-39,51,1
-50,-28,7,1
-50,-21,25,1
-50,-20,39,1
-50,-13,21,1
-50,9,18,1
-50,29,20,1
-50,30,24,1
-50,31,20,1
-50,34,33,1
-49,-52,17,1
-49,-45,19,1
-49,-37,12,1
-49,-31,12,1
-49,-16,75,1
-49,-6,37,1
-49,-5,13,1
-49,-5,20,1
-49,3,22,1
-49,10,19,1
-49,15,18,1
-49,15,36,1
-49,17,22,1
-49,17,23,1
-49,23,40,1
-49,44,63,1
-49,48,86,1
-49,50,74,1
-49,54,31,1
-48,-51,10,1
-48,-43,8,1
-48,-34,26,1
-48,-33,21,1
-48,-32,29,1
-48,-30,38,1
-48,-19,11,1
-48,-5,13,2
-48,3,19,1
-48,4,27,1
-48,7,52,1
-48,23,38,1
-48,43,23,2
-48,43,44,1
-48,53,47,1
-47,-36,18,1
-47,-35,21,1
-47,-32,14,1
-47,-32,25,1
-47,-28,13,1
-47,-26,66,1
-47,-12,18,1
-47,-10,30,1
-47,-4,12,1
-47,-2,25,1
-47,-1,50,1
-47,17,32,1
-47,18,40,1
-47,38,33,1
-47,38,56,1
-47,38,58,1
-47,53,66,1
-46,-31,27,1
-46,-13,45,1
-46,-5,56,1
-46,-1,14,1
-46,0,21,1
-46,4,84,1
-46,8,26,1
-46,8,34,1
-46,9,15,1
-46,9,31,1
-46,16,22,1
-46,17,22,1
-46,26,19,1
-46,52,45,1
-45,-54,12,1
-45,-36,16,1
-45,-36,38,1
-45,-30,30,1
-45,-25,14,1
-45,-18,32,1
-45,-16,11,1
-45,-16,17,1
-45,-11,35,1
-45,-9,17,1
-45,0,27,1
-45,1,18,1
-45,5,16,1
-45,17,19,1
-45,19,24,1
-45,19,27,1
-45,21,20,1
-45,23,17,2
-45,32,44,1
-45,32,83,1
-45,37,28,1
-44,-40,27,1
-44,-38,25,1
-44,-35,12,1
-44,-35,27,1
-44,-25,16,1
-44,-18,65,1
-44,-4,26,1
-44,0,36,1
-44,2,15,1
-44,9,33,1
-44,11,71,1
-44,23,30,1
-44,24,26,1
-44,37,72,1
-44,39,28,1
-44,41,34,1
-44,43,31,1
-44,47,39,1
-43,-49,27,1
-43,-40,25,1
-43,-37,39,1
-43,-29,10,1
-43,-17,23,1
-43,-7,16,1
-43,-3,12,2
-43,-1,20,1
-43,0,18,1
-43,13,17,1
-43,16,22,1
-43,22,38,1
-43,27,35,1
-43,32,30,1
-43,42,37,1
-42,-43,27,1
-42,-33,27,1
-42,-22,14,1
-42,-20,34,1
-42,-18,29,1
-42,-14,19,1
-42,-14,27,1
-42,-13,18,1
-42,-10,14,1
-42,-8,14,1
-42,2,34,1
-42,3,33,1
-42,6,18,1
-42,7,25,1
-42,7,32,1
-42,11,22,1
-42,12,36,1
-42,13,19,1
-42,15,18,1
-42,17,23,1
-42,17,29,1
-42,19,21,1
-42,26,29,1
-42,28,21,1
-42,28,35,1
-42,34,85,1
-42,37,80,1
-42,42,34,1
-42,43,34,1
-42,44,44,1
-41,-40,8,1
-41,-35,13,1
-41,-29,32,1
-41,-27,12,1
-41,-26,29,1
-41,-25,14,1
-41,-23,12,1
-41,-21,16,1
-41,-19,25,1
-41,-18,25,1
-41,-15,24,1
-41,-10,14,2
-41,-9,22,1
-41,-7,14,1
-41,-7,31,1
-41,5,19,1
-41,5,32,1
-41,10,23,1
-41,13,17,1
-41,15,18,1
-41,20,22,1
-41,34,26,1
-41,41,26,1
-41,43,25,1
-41,49,25,1
-40,-33,53,1
-40,-25,11,1
-40,-25,27,1
-40,-23,18,1
-40,-22,11,1
-40,-8,13,1
-40,-7,29,1
-40,-6,14,1
-40,-3,14,1
-40,2,34,1
-40,6,17,1
-40,12,47,1
-40,16,18,1
-40,18,52,1
-40,21,23,1
-40,32,24,1
-40,37,45,1
-40,41,29,1
-40,56,42,1
-39,-50,17,1
-39,-47,43,1
-39,-44,32,1
-39,-41,10,1
-39,-37,31,1
-39,-34,25,1
-39,-34,61,1
-39,-29,34,1
-39,-29,74,1
-39,-15,17,1
-39,-15,21,1
-39,-14,13,1
-39,-13,17,1
-39,-13,19,1
-39,-13,53,1
-39,-12,13,1
-39,-7,31,1
-39,-3,21,1
-39,1,17,1
-39,1,25,1
-39,3,31,1
-39,3,36,1
-39,11,17,1
-39,11,24,1
-39,15,27,1
-39,15,32,1
-39,19,27,1
-39,23,26,1
-39,24,21,1
-39,28,42,1
-39,29,20,1
-39,36,67,1
-39,37,75,1
-39,43,55,1
-39,51,50,1
-38,-57,16,1
-38,-50,6,2
-38,-47,15,1
-38,-46,32,1
-38,-44,10,1
-38,-36,21,1
-38,-34,52,1
-38,-29,14,1
-38,-14,17,1
-38,-5,21,1
-38,-3,21,1
-38,-2,32,1
-38,-2,48,1
-38,-1,19,2
-38,4,18,1
-38,6,42,1
-38,20,22,1
-38,24,29,1
-38,30,27,1
-38,36,34,1
-38,37,30,1
-37,-55,40,1
-37,-54,41,1
-37,-40,8,1
-37,-39,10,1
-37,-36,22,1
-37,-28,14,1
-37,-26,10,1
-37,-24,25,1
-37,-24,26,1
-37,-18,43,1
-37,-12,26,1
-37,-10,14,1
-37,-1,19,1
-37,1,16,1
-37,1,24,1
-37,2,32,1
-37,2,53,1
-37,4,19,1
-37,6,21,1
-37,13,20,1
-37,13,34,1
-37,23,43,1
-37,25,25,1
-37,25,28,1
-37,41,28,1
-37,47,29,1
-36,-51,35,1
-36,-44,24,1
-36,-39,64,1
-36,-37,60,1
-36,-26,46,1
-36,-23,12,1
-36,-21,20,1
-36,-19,34,1
-36,-11,14,1
-36,-9,15,1
-36,-7,25,1
-36,-6,16,1
-36,-6,20,1
-36,1,20,1
-36,5,27,1
-36,7,44,1
-36,8,29,1
-36,9,23,1
-36,9,38,1
-36,16,22,1
-36,22,34,1
-36,27,25,1
-36,27,34,1
-36,32,37,1
-35,-48,36,1
-35,-42,10,1
-35,-35,23,1
-35,-33,16,1
-35,-31,11,1
-35,-28,17,1
-35,-27,42,1
-35,-26,85,1
-35,-23,22,1
-35,-17,14,1
-35,-14,13,1
-35,-14,68,1
-35,-13,14,1
-35,-13,23,1
-35,-10,41,1
-35,-7,18,1
-35,-6,35,1
-35,-6,39,1
-35,-4,50,1
-35,-2,16,1
-35,-2,44,1
-35,1,17,1
-35,23,23,1
-35,23,28,1
-35,28,30,1
-35,32,25,1
-35,40,30,1
-35,47,47,1
-35,56,34,1
-34,-50,15,1
-34,-50,46,1
-34,-49,14,1
-34,-45,12,1
-34,-32,15,1
-34,-24,11,2
-34,-19,13,1
-34,-18,21,1
-34,-15,19,1
-34,-14,13,1
-34,-14,29,1
-34,-13,14,1
-34,-12,27,1
-34,-11,16,1
-34,-9,19,1
-34,-5,21,1
-34,-3,24,1
-34,-2,41,1
-34,-1,18,1
-34,4,29,1
-34,6,40,1
-34,10,23,1
-34,13,55,1
-34,22,31,1
-34,31,30,1
-34,40,41,1
-34,49,53,1
-33,-48,18,1
-33,-45,12,1
-33,-45,27,1
-33,-38,18,1
-33,-37,11,1
-33,-33,17,1
-33,-27,14,1
-33,-26,13,1
-33,-26,20,1
-33,-24,14,1
-33,-19,19,1
-33,-18,16,1
-33,-17,12,1
-33,-16,13,1
-33,-15,19,1
-33,-11,13,1
-33,-10,32,1
-33,-8,14,1
-33,-4,15,1
-33,-1,17,1
-33,1,25,1
-33,5,37,1
-33,7,21,1
-33,7,41,1
-33,8,45,1
-33,10,59,1
-33,14,19,1
-33,15,25,1
-33,21,21,1
-33,22,22,1
-33,30,38,1
-33,40,27,2
-33,54,51,1
-32,-47,24,1
-32,-40,24,1
-32,-30,13,1
-32,-27,14,1
-32,-23,12,1
-32,-19,41,1
-32,-18,12,1
-32,-18,14,1
-32,-9,15,1
-32,-6,21,1
-32,-4,29,1
-32,-2,54,1
-32,6,22,1
-32,8,25,1
-32,13,24,1
-32,14,18,1
-32,15,42,1
-32,21,22,1
-32,22,28,1
-32,25,41,1
-32,27,23,1
-32,27,35,1
-32,28,28,1
-32,30,23,1
-32,30,38,1
-32,41,32,1
-32,44,27,1
-31,-38,15,1
-31,-34,13,1
