x_bin,y_bin,t_bin,particle_count
-61,-57,68,1
-61,-55,14,1
-61,-53,5,2
-61,-52,10,1
-61,-51,51,1
-61,-46,40,1
-61,-45,3,1
-61,-45,13,1
-61,-42,9,1
-61,-42,38,1
-61,-40,6,1
-61,-38,61,1
-61,-37,20,1
-61,-37,29,1
-61,-35,12,1
-61,-35,39,1
-61,-33,7,1
-61,-33,24,1
-61,-33,40,1
-61,-27,25,1
-61,-26,20,1
-61,-23,16,1
-61,-22,14,2
-61,-21,10,1
-61,-21,14,1
-61,-19,27,1
-61,-18,10,1
-61,-17,19,1
-61,-17,36,1
-61,-16,19,1
-61,-15,11,1
-61,-15,14,1
-61,-15,21,1
-61,-12,11,1
-61,-12,18,1
-61,-12,39,1
-61,-12,42,1
-61,-11,10,1
-61,-10,57,1
-61,-9,32,1
-61,-8,37,1
-61,-6,19,1
-61,-4,18,1
-61,-4,31,1
-61,-3,26,1
-61,-3,61,1
-61,0,65,1
-61,2,23,1
-61,3,15,1
-61,5,21,1
-61,5,34,1
-61,5,39,2
-61,6,31,1
-61,7,57,1
-61,8,66,1
-61,9,11,2
-61,10,40,1
-61,12,28,1
-61,12,31,1
-61,13,20,1
-61,13,30,1
-61,14,48,1
-61,16,22,1
-61,18,29,1
-61,18,38,1
-61,19,17,1
-61,23,20,1
-61,23,39,1
-61,24,23,1
-61,27,42,1
-61,28,53,1
-61,28,79,1
-61,35,27,1
-61,35,43,1
-61,38,21,1
-61,39,27,1
-61,40,43,1
-61,40,49,1
-61,41,28,1
-61,43,21,1
-61,45,36,1
-61,48,44,1
-61,51,30,1
-60,-56,43,1
-60,-56,46,1
-60,-55,3,1
-60,-54,26,1
-60,-51,54,1
-60,-51,63,1
-60,-49,6,1
-60,-47,34,1
-60,-47,53,1
-60,-47,55,1
-60,-44,7,1
-60,-43,31,1
-60,-42,5,1
-60,-42,23,1
-60,-38,6,1
-60,-36,4,1
-60,-36,30,1
-60,-34,27,1
-60,-32,8,1
-60,-32,18,1
-60,-30,17,1
-60,-30,34,1
-60,-26,23,1
-60,-25,11,1
-60,-24,34,1
-60,-20,42,1
-60,-18,13,1
-60,-17,8,1
-60,-17,17,1
-60,-16,30,1
-60,-15,11,1
-60,-13,45,1
-60,-12,10,1
-60,-12,27,1
-60,-11,12,1
-60,-11,13,1
-60,-10,12,1
-60,-10,45,1
-60,-8,10,2
-60,-8,17,1
-60,-7,17,1
-60,-6,13,1
-60,-4,69,1
-60,-3,14,1
-60,-3,32,1
-60,-2,54,1
-60,-1,43,1
-60,-1,48,1
-60,0,11,1
-60,1,26,1
-60,1,28,1
-60,3,13,1
-60,6,43,1
-60,7,23,1
-60,8,56,1
-60,9,31,1
-60,10,24,1
-60,11,23,1
-60,14,59,1
-60,15,29,1
-60,15,32,1
-60,16,31,1
-60,17,29,1
-60,18,46,1
-60,19,16,1
-60,20,16,1
-60,23,19,1
-60,23,25,1
-60,23,29,1
-60,25,22,1
-60,26,19,1
-60,32,30,1
-60,32,34,1
-60,32,45,1
-60,32,58,1
-60,34,28,1
-60,35,49,1
-60,36,31,1
-60,36,33,1
-60,42,21,1
-60,43,31,1
-60,47,24,1
-60,47,36,1
-60,50,24,1
-60,50,49,1
-60,53,44,1
-60,56,64,1
-59,-56,29,1
-59,-54,30,1
-59,-53,76,1
-59,-51,38,1
-59,-49,6,1
-59,-48,0,1
-59,-47,6,1
-59,-43,74,1
-59,-42,37,1
-59,-41,22,1
-59,-38,2,1
-59,-38,4,1
-59,-33,12,1
-59,-33,13,1
-59,-33,41,1
-59,-32,14,1
-59,-31,46,1
-59,-30,30,1
-59,-30,32,1
-59,-27,7,1
-59,-26,17,1
-59,-26,31,1
-59,-24,6,1
-59,-23,8,1
-59,-21,7,1
-59,-21,12,1
-59,-18,24,1
-59,-17,8,1
-59,-14,59,1
-59,-13,17,1
-59,-13,19,1
-59,-12,25,1
-59,-12,45,1
