x,y,t,energy,particle_id,incidence_energy,incidence_angle
-505.68637,-754.8697,0.0,0.0017945131325412,14,100.0,40
-504.25037,-758.37946,6.819999999977881,0.0046394956797222,14,100.0,40
-238.84715,-10.397134,1252.0699999999779,0.045082913129125,14,100.0,40
-231.73402,-11.810241,1264.2999999999884,0.0046713771504721,14,100.0,40
-305.82306,46.021584,1267.9899999999907,0.0047750221459957,14,100.0,40
-306.21823,46.348648,1269.4899999999907,0.0024261010996251,14,100.0,40
-286.04825,64.88304,1286.4700000000012,0.0119243359425819,14,100.0,40
-279.78595,65.9698,1302.9700000000012,0.0042651954585418,14,100.0,40
-221.89891,32.176144,1334.5999999999767,0.0329846154494078,14,100.0,40
-232.42633,128.18195,1451.2399999999907,0.0499871746522121,14,100.0,40
-1276.3079,-204.59401,1493.0499999999884,1.5875700416032503,14,100.0,40
-295.25882,217.60681,1503.6299999999756,0.0161121686027214,14,100.0,40
-295.14236,217.43501,1509.25,0.0019424753352336,14,100.0,40
-191.13242,131.18855,1518.7699999999895,0.0406027309643229,14,100.0,40
-159.731,145.778,1593.5799999999872,0.0852917671544086,14,100.0,40
137.87471,-867.25476,1748.679999999993,0.2224729185473315,14,100.0,40
-40.175385,315.0901,2263.569999999978,0.4181295550671146,14,100.0,40
343.16605,1531.7589,4811.069999999978,0.0131275892455227,14,100.0,40
316.084,1624.9379,4954.209999999992,0.002272770476069,14,100.0,40
-705.48755,-65.57637,6585.639999999985,1.1607401199219578,14,100.0,40
-96.83426,379.6078,9557.849999999977,1.1012563843371423,14,100.0,40
