x_bin,y_bin,t_bin,particle_count
-61,-57,2,1
-61,-57,16,1
-61,-56,0,1
-61,-56,1,1
-61,-56,17,1
-61,-56,44,1
-61,-56,49,1
-61,-56,67,1
-61,-55,11,2
-61,-55,24,1
-61,-55,33,1
-61,-55,70,1
-61,-55,74,1
-61,-54,2,1
-61,-54,5,1
-61,-54,13,1
-61,-54,14,1
-61,-54,40,1
-61,-53,7,1
-61,-53,8,1
-61,-53,12,1
-61,-53,27,1
-61,-53,41,1
-61,-53,42,1
-61,-53,68,1
-61,-52,1,1
-61,-52,4,1
-61,-52,6,1
-61,-52,8,1
-61,-52,12,1
-61,-52,18,1
-61,-52,21,1
-61,-51,3,1
-61,-51,4,1
-61,-51,13,1
-61,-51,15,1
-61,-51,27,1
-61,-51,72,1
-61,-51,82,1
-61,-50,11,1
-61,-50,16,1
-61,-50,17,1
-61,-50,36,1
-61,-49,12,1
-61,-49,13,1
-61,-48,7,1
-61,-48,9,1
-61,-48,10,1
-61,-48,18,1
-61,-48,28,1
-61,-48,78,1
-61,-47,9,1
-61,-47,10,1
-61,-47,12,1
-61,-47,15,1
-61,-47,17,1
-61,-47,22,1
-61,-47,27,1
-61,-47,28,1
-61,-47,37,1
-61,-47,38,1
-61,-47,51,1
-61,-47,59,1
-61,-46,60,1
-61,-46,78,1
-61,-45,18,1
-61,-45,20,1
-61,-45,23,1
-61,-45,27,1
-61,-45,41,1
-61,-44,16,2
-61,-44,18,1
-61,-44,20,1
-61,-44,35,2
-61,-44,49,1
-61,-44,55,1
-61,-43,19,1
-61,-43,27,1
-61,-43,33,1
-61,-42,19,1
-61,-42,24,1
-61,-42,25,1
-61,-42,37,1
-61,-42,39,1
-61,-42,50,1
-61,-42,55,1
-61,-42,67,1
-61,-42,69,1
-61,-41,28,1
-61,-41,37,1
-61,-40,27,2
-61,-40,29,2
-61,-40,31,1
-61,-40,35,1
-61,-40,46,1
-61,-39,26,2
-61,-39,36,1
-61,-39,71,1
-61,-38,30,1
-61,-38,31,1
-61,-38,36,1
-61,-38,37,1
-61,-38,97,1
-61,-38,107,1
-61,-37,30,1
-61,-37,31,1
-61,-37,33,1
-61,-37,34,2
-61,-36,29,2
-61,-36,58,1
-61,-36,94,1
-61,-35,30,3
-61,-35,33,1
-61,-35,34,1
-61,-35,35,1
-61,-35,38,1
-61,-35,47,1
-61,-35,70,1
-61,-35,72,1
-61,-34,46,2
-61,-33,36,2
-61,-33,37,1
-61,-33,39,1
-61,-33,41,1
-61,-33,52,1
-61,-33,61,1
-61,-32,35,1
-61,-32,41,1
-61,-32,42,1
-61,-32,45,1
-61,-32,56,1
-61,-32,57,1
-61,-32,97,1
-61,-31,36,1
-61,-31,39,1
-61,-31,40,1
-61,-31,61,1
-61,-31,63,1
-61,-31,76,1
-61,-31,78,1
-61,-31,92,1
-61,-30,37,1
-61,-30,38,3
-61,-30,40,1
-61,-30,42,1
-61,-30,50,1
-61,-30,63,1
-61,-30,67,1
-61,-30,71,1
-61,-30,83,1
-61,-30,90,1
-61,-29,41,1
-61,-29,42,1
-61,-29,53,1
-61,-29,57,1
-61,-29,64,1
-61,-29,66,1
-61,-29,68,1
-61,-28,43,1
-61,-28,46,1
-61,-28,48,1
-61,-28,54,1
-61,-28,79,1
-61,-28,91,1
