x_bin,y_bin,t_bin,particle_count
-61,-57,2,1
-61,-57,4,1
-61,-57,122,1
-61,-56,42,1
-61,-56,49,1
-61,-56,59,1
-61,-55,18,1
-61,-55,32,1
-61,-54,0,1
-61,-54,19,1
-61,-54,37,1
-61,-54,47,1
-61,-53,1,1
-61,-52,3,1
-61,-52,36,1
-61,-52,39,1
-61,-52,48,1
-61,-52,77,1
-61,-51,3,1
-61,-51,25,1
-61,-50,13,1
-61,-50,50,1
-61,-49,3,1
-61,-49,25,1
-61,-49,84,1
-61,-48,15,2
-61,-48,16,1
-61,-48,22,1
-61,-48,27,1
-61,-48,44,1
-61,-48,82,1
-61,-47,9,1
-61,-47,15,1
-61,-47,17,1
-61,-47,24,1
-61,-47,30,1
-61,-47,97,1
-61,-46,6,1
-61,-46,8,1
-61,-46,9,1
-61,-46,11,1
-61,-46,17,1
-61,-46,23,1
-61,-46,37,1
-61,-45,17,1
-61,-45,18,1
-61,-45,32,1
-61,-45,37,1
-61,-44,17,1
-61,-44,21,1
-61,-44,58,1
-61,-44,63,1
-61,-44,90,1
-61,-43,12,1
-61,-43,14,1
-61,-42,9,1
-61,-42,28,1
-61,-42,31,1
-61,-42,42,1
-61,-41,25,1
-61,-41,27,1
-61,-41,41,1
-61,-40,13,2
-61,-40,16,2
-61,-40,20,1
-61,-40,40,1
-61,-39,14,1
-61,-39,21,1
-61,-39,32,1
-61,-39,51,1
-61,-39,79,1
-61,-39,95,1
-61,-39,187,1
-61,-38,15,1
-61,-38,17,1
-61,-38,35,1
-61,-38,36,1
-61,-38,39,1
-61,-38,81,1
-61,-37,19,1
-61,-37,25,2
-61,-37,28,1
-61,-37,33,1
-61,-37,97,1
-61,-36,14,1
-61,-36,15,1
-61,-36,22,1
-61,-36,26,1
-61,-36,30,1
-61,-36,38,1
-61,-36,43,2
-61,-36,66,1
-61,-36,90,1
-61,-35,21,1
-61,-35,24,1
-61,-35,27,1
-61,-35,32,1
-61,-35,41,2
-61,-34,15,1
-61,-34,17,1
-61,-34,18,1
-61,-34,20,1
-61,-34,21,2
-61,-34,31,1
-61,-34,72,1
-61,-33,15,1
-61,-33,18,1
-61,-33,19,1
-61,-33,25,1
-61,-33,28,1
-61,-33,30,1
-61,-33,40,1
-61,-33,122,1
-61,-32,21,1
-61,-32,29,1
-61,-32,43,1
-61,-32,48,1
-61,-32,59,1
-61,-31,18,1
-61,-31,26,1
-61,-31,28,1
-61,-31,31,1
-61,-31,37,1
-61,-31,40,1
-61,-31,118,1
-61,-30,20,1
-61,-30,25,1
-61,-30,26,1
-61,-30,31,1
-61,-30,36,1
-61,-30,39,1
-61,-30,57,1
-61,-30,60,1
-61,-30,105,1
-61,-30,111,1
-61,-29,19,2
-61,-29,20,1
-61,-29,23,2
-61,-29,25,1
-61,-29,45,1
-61,-29,58,1
-61,-29,72,1
-61,-29,111,1
-61,-28,19,1
-61,-28,25,1
-61,-28,26,1
