x_bin,y_bin,t_bin,particle_count
-61,-46,2,1
-61,-43,4,1
-61,-40,11,1
-61,-38,35,1
-61,-37,34,1
-61,-33,48,1
-61,-27,23,1
-61,-27,43,1
-61,-25,15,1
-61,-23,19,1
-61,-20,32,1
-61,-18,23,1
-61,-17,18,1
-61,-17,88,1
-61,-17,112,1
-61,-15,20,1
-61,-14,37,1
-61,-13,25,1
-61,-13,49,1
-61,-6,38,1
-61,-5,35,1
-61,-4,29,1
-61,-4,72,1
-61,-4,73,1
-61,-2,127,1
-61,0,31,1
-61,0,66,1
-61,3,40,1
-61,4,72,1
-61,7,40,1
-61,7,63,1
-61,10,76,1
-61,11,54,1
-61,13,82,1
-61,13,84,1
-61,20,60,1
-61,22,79,1
-61,23,44,1
-61,24,58,1
-61,24,73,1
-61,26,47,1
-61,26,50,1
-61,32,55,1
-61,33,59,1
-61,39,87,1
-61,45,70,1
-61,46,64,1
-61,48,72,2
-61,48,95,1
-60,-48,42,1
-60,-46,5,1
-60,-45,12,1
-60,-44,10,1
-60,-43,49,1
-60,-42,50,1
-60,-41,8,1
-60,-39,6,1
-60,-35,15,1
-60,-33,14,1
-60,-32,53,1
-60,-31,15,1
-60,-31,19,1
-60,-25,13,1
-60,-24,26,1
-60,-24,39,1
-60,-23,17,1
-60,-23,23,1
-60,-22,18,1
-60,-21,16,1
-60,-21,54,1
-60,-21,62,1
-60,-17,24,1
-60,-16,44,1
-60,-13,25,1
-60,-11,33,1
-60,-9,32,1
-60,-8,31,1
-60,-8,46,1
-60,-7,40,1
-60,-4,39,1
-60,-3,28,1
-60,-3,29,1
-60,-3,30,1
-60,-3,56,1
-60,-1,38,1
-60,-1,84,1
-60,2,46,1
-60,2,74,1
-60,6,33,1
-60,7,38,1
-60,7,97,1
-60,9,82,1
-60,11,58,1
-60,12,51,1
-60,13,50,1
-60,14,45,1
-60,15,39,1
-60,16,54,1
-60,19,41,1
-60,20,42,1
-60,21,51,1
-60,22,44,1
-60,23,44,1
-60,24,65,1
-60,26,46,1
-60,26,75,1
-60,27,54,1
-60,33,69,1
-60,36,61,1
-60,36,89,1
-60,47,71,1
-60,55,71,1
-59,-57,16,1
-59,-46,6,1
-59,-46,9,1
-59,-42,16,1
-59,-42,75,1
-59,-40,8,1
-59,-39,7,1
-59,-39,48,1
-59,-38,15,1
-59,-37,17,1
-59,-33,18,1
-59,-32,11,1
-59,-32,20,1
-59,-30,18,1
-59,-28,21,1
-59,-28,24,1
-59,-22,40,1
-59,-21,45,1
-59,-19,24,1
-59,-17,21,1
-59,-13,37,1
-59,-12,56,1
-59,-11,37,1
-59,-10,27,1
-59,-10,29,1
-59,-10,76,1
-59,-9,64,1
-59,-4,40,1
-59,-4,54,1
-59,1,33,1
-59,2,33,1
-59,2,50,1
-59,4,37,1
-59,5,67,1
-59,6,48,1
-59,6,53,1
-59,6,55,1
-59,10,51,1
-59,11,42,1
-59,11,77,1
-59,12,41,1
-59,12,49,1
-59,12,56,1
-59,12,110,1
-59,16,39,1
-59,16,40,1
-59,16,41,1
-59,17,47,1
-59,18,42,1
-59,26,93,1
-59,29,58,1
-59,29,60,1
-59,29,126,1
-59,31,54,1
-59,33,111,1
-59,36,61,1
-59,36,109,1
-59,46,82,1
-59,49,67,1
-59,52,67,1
-59,52,75,1
-59,54,107,1
-59,55,73,1
-59,56,71,1
-58,-50,61,1
-58,-48,18,1
-58,-48,23,1
-58,-38,40,1
-58,-37,16,1
-58,-36,20,1
-58,-34,38,1
-58,-30,31,1
-58,-29,34,1
-58,-27,15,1
-58,-27,110,1
-58,-25,20,1
-58,-24,18,1
-58,-24,46,1
-58,-23,19,1
-58,-22,23,1
-58,-21,18,2
-58,-21,25,1
-58,-16,27,1
-58,-15,48,1
-58,-14,52,1
-58,-11,30,1
-58,-8,44,1
-58,-8,103,1
-58,-7,28,1
-58,-4,36,1
-58,-4,41,1
-58,-1,71,1
-58,-1,81,1
-58,0,36,1
-58,3,52,2
-58,4,35,2
-58,5,35,1
-58,7,37,1
-58,7,46,1
-58,8,184,1
-58,13,79,1
-58,14,42,1
-58,15,79,1
-58,16,44,1
-58,16,46,1
-58,17,48,1
-58,17,56,1
-58,17,84,1
-58,18,41,1
