x_bin,y_bin,t_bin,particle_count
-61,-38,8,1
-58,-48,0,1
-54,-30,44,1
-54,42,153,1
-53,-38,75,1
-52,-40,23,1
-48,-29,40,1
-48,-29,43,1
-48,-3,86,1
-46,-34,39,1
-46,-22,73,1
-43,-45,21,1
-42,3,105,1
-41,7,129,1
-41,46,199,1
-40,-25,67,1
-40,2,106,1
-38,53,196,1
-36,-27,65,1
-35,4,128,1
-34,-50,27,1
-34,-50,29,1
-32,-38,60,1
-31,-56,39,1
-31,-39,54,1
-26,6,138,1
-24,-40,81,1
-23,-43,61,1
-21,-44,110,1
-19,-40,83,1
-19,-15,112,1
-19,-1,134,1
-18,44,224,1
-17,-51,61,1
-16,-27,96,1
-15,-27,99,1
-14,-35,88,1
-14,-24,107,1
-13,5,156,1
-11,-18,121,1
-10,26,208,1
-9,33,222,1
-8,-1,172,1
-8,1,176,1
-7,11,178,1
-6,-25,133,1
-6,12,178,1
-6,13,180,1
-5,-13,144,1
-5,-7,187,1
-4,-40,96,1
-4,-7,153,1
-3,-5,155,1
-3,49,249,2
0,-36,108,1
0,0,173,1
0,1,171,1
1,-17,154,1
1,-1,170,1
1,11,191,1
1,12,285,1
1,21,212,1
2,-33,118,1
2,-15,146,1
2,9,212,1
3,-48,99,1
3,27,222,1
4,20,214,1
4,35,253,1
5,4,184,1
6,8,192,1
7,9,195,1
7,15,205,1
8,-43,111,1
8,-15,159,1
9,16,210,1
9,20,217,1
10,-28,146,1
10,9,201,1
10,16,211,1
10,19,219,1
10,19,244,1
11,0,188,1
11,28,235,1
11,40,255,1
12,-22,151,1
12,10,209,1
13,-48,122,1
13,-23,155,1
13,53,285,1
14,-25,151,2
14,0,195,1
14,17,230,1
14,19,227,1
15,-15,170,1
15,16,222,1
15,23,232,1
15,26,235,1
15,52,283,1
15,52,286,1
16,4,205,1
16,33,250,1
16,34,251,1
17,-9,184,1
17,-2,195,1
18,5,207,1
20,11,220,1
20,23,241,1
21,-11,185,1
22,-19,174,1
22,-12,185,1
22,22,246,1
24,-8,198,1
24,-6,202,1
26,27,262,1
26,32,265,1
26,34,268,1
27,-45,148,1
29,-29,177,1
29,-15,254,1
30,-19,197,1
31,-9,205,1
36,-49,160,1
37,-51,145,1
37,44,304,1
38,-50,151,1
39,-51,151,1
39,-15,234,1
40,-11,245,1
41,-49,158,1
47,-26,205,1
47,27,304,1
49,17,287,1
50,-43,191,1
52,44,350,1
53,-45,206,1
55,31,313,2
57,-42,206,1
57,7,282,1
58,-42,208,1
59,8,285,1
