x_bin,y_bin,t_bin,particle_count
-61,-57,6,1
-61,-57,8,1
-61,-57,22,1
-61,-56,6,1
-61,-56,18,1
-61,-56,82,1
-61,-55,1,1
-61,-55,5,1
-61,-55,34,2
-61,-54,0,1
-61,-54,5,1
-61,-54,6,1
-61,-54,23,1
-61,-54,30,1
-61,-54,58,1
-61,-53,2,1
-61,-53,3,1
-61,-53,4,1
-61,-53,12,1
-61,-53,31,1
-61,-52,1,1
-61,-52,10,1
-61,-52,11,1
-61,-52,14,1
-61,-52,32,1
-61,-52,41,1
-61,-52,67,1
-61,-51,2,1
-61,-51,3,1
-61,-51,8,3
-61,-51,14,1
-61,-51,20,2
-61,-51,64,1
-61,-50,7,1
-61,-50,30,1
-61,-49,5,1
-61,-49,9,2
-61,-48,6,2
-61,-48,49,1
-61,-48,52,1
-61,-48,60,1
-61,-47,15,1
-61,-47,87,1
-61,-46,9,1
-61,-46,11,2
-61,-46,17,2
-61,-46,24,1
-61,-46,35,1
-61,-46,38,1
-61,-45,12,1
-61,-45,15,1
-61,-45,25,1
-61,-45,31,1
-61,-44,11,1
-61,-44,15,1
-61,-44,26,1
-61,-44,29,1
-61,-43,8,1
-61,-43,9,1
-61,-43,14,1
-61,-43,21,1
-61,-43,26,1
-61,-43,54,1
-61,-43,69,1
-61,-42,48,1
-61,-42,56,1
-61,-41,10,1
-61,-41,14,1
-61,-41,26,1
-61,-41,33,1
-61,-41,43,1
-61,-40,9,2
-61,-40,13,1
-61,-40,15,1
-61,-40,19,1
-61,-40,21,1
-61,-40,34,1
-61,-40,35,1
-61,-40,39,1
-61,-40,109,1
-61,-39,15,1
-61,-39,19,1
-61,-39,21,1
-61,-39,23,1
-61,-38,10,1
-61,-38,18,1
-61,-38,20,1
-61,-38,22,1
-61,-38,50,1
-61,-38,123,1
-61,-37,13,1
-61,-37,16,1
-61,-37,22,2
-61,-37,29,1
-61,-37,74,1
-61,-36,15,1
-61,-36,19,1
-61,-36,20,1
-61,-36,30,1
-61,-36,35,1
-61,-36,95,1
-61,-35,16,2
-61,-35,17,1
-61,-35,18,1
-61,-35,25,1
-61,-35,27,1
-61,-35,53,1
-61,-35,79,1
-61,-35,83,1
-61,-34,14,1
-61,-34,21,1
-61,-34,61,1
-61,-34,95,1
-61,-33,18,1
-61,-33,21,2
-61,-33,22,1
-61,-33,26,1
-61,-33,31,1
-61,-33,32,1
-61,-32,24,1
-61,-32,29,2
-61,-32,35,1
-61,-32,39,1
-61,-32,124,1
-61,-31,35,1
-61,-31,37,1
-61,-31,42,1
-61,-31,44,1
-61,-31,46,1
-61,-31,55,2
-61,-31,61,1
-61,-30,24,1
-61,-30,25,1
-61,-30,35,1
-61,-30,36,1
-61,-30,40,1
-61,-30,48,1
-61,-29,21,1
-61,-29,22,1
-61,-29,25,1
-61,-29,61,1
-61,-29,77,1
-61,-29,81,1
-61,-28,20,1
-61,-28,27,1
-61,-28,62,1
-61,-28,73,1
-61,-27,23,1
-61,-27,41,1
-61,-27,43,1
-61,-27,68,1
-61,-27,77,1
-61,-26,24,1
-61,-26,28,1
-61,-26,29,1
-61,-26,31,1
-61,-26,40,1
-61,-26,41,1
-61,-26,42,2
-61,-26,45,1
-61,-26,49,1
-61,-26,61,1
-61,-26,87,1
-61,-25,24,2
-61,-25,25,1
-61,-25,32,1
-61,-25,43,1
-61,-25,54,1
-61,-25,72,1
-61,-24,24,1
-61,-24,29,1
-61,-24,30,1
-61,-24,32,3
-61,-24,42,1
-61,-23,27,1
-61,-23,28,1
-61,-23,30,1
-61,-23,37,1
-61,-23,46,1
-61,-23,54,1
-61,-23,55,1
-61,-23,93,1
-61,-22,26,1
-61,-22,30,1
-61,-22,31,2
-61,-22,36,1
-61,-22,42,1
-61,-22,49,1
-61,-22,50,1
-61,-22,54,1
-61,-22,88,1
-61,-21,30,1
-61,-21,33,1
-61,-21,35,1
-61,-21,37,1
-61,-21,39,1
-61,-21,40,1
-61,-20,31,1
-61,-20,32,2
-61,-20,45,1
-61,-20,67,1
-61,-19,36,1
-61,-19,37,2
-61,-19,41,1
-61,-19,43,1
-61,-19,58,1
-61,-19,93,1
-61,-18,28,1
-61,-18,30,1
-61,-18,31,1
-61,-18,33,1
-61,-18,34,2
-61,-18,39,1
-61,-18,47,1
-61,-18,49,1
-61,-18,53,1
-61,-18,59,1
-61,-17,30,2
-61,-17,31,2
-61,-17,33,1
-61,-17,41,2
-61,-17,43,1
-61,-17,50,1
-61,-17,61,1
-61,-16,31,1
-61,-16,34,1
-61,-16,40,1
-61,-16,48,1
-61,-16,51,1
-61,-16,52,1
-61,-16,56,1
-61,-16,57,1
-61,-16,73,1
-61,-16,80,1
-61,-16,91,1
-61,-15,32,1
-61,-15,39,1
-61,-15,40,1
-61,-15,46,1
-61,-15,47,1
-61,-15,59,1
-61,-15,60,1
-61,-15,69,1
-61,-14,34,1
-61,-14,37,2
-61,-14,39,1
-61,-14,44,1
-61,-14,51,1
-61,-14,83,1
-61,-14,86,1
-61,-14,94,1
-61,-14,98,1
-61,-14,108,1
-61,-13,34,2
-61,-13,35,1
-61,-13,36,1
-61,-13,41,1
-61,-13,45,1
-61,-13,49,1
-61,-13,61,1
-61,-13,66,1
-61,-13,109,1
-61,-12,41,1
-61,-12,42,1
-61,-12,60,1
-61,-12,72,1
-61,-12,81,1
-61,-11,35,1
-61,-11,37,1
-61,-11,38,1
-61,-11,75,1
-61,-10,34,1
-61,-10,37,1
-61,-10,38,2
-61,-10,45,1
-61,-10,50,1
-61,-10,51,1
-61,-10,59,1
-61,-10,72,1
-61,-10,81,1
-61,-10,92,1
-61,-9,40,1
-61,-9,41,1
-61,-9,43,1
-61,-9,44,2
-61,-9,48,1
-61,-9,60,1
-61,-9,70,1
-61,-9,101,1
-61,-8,37,1
-61,-8,38,1
-61,-8,42,1
-61,-8,45,1
-61,-8,46,1
-61,-8,49,1
-61,-8,66,1
-61,-8,71,2
-61,-8,82,1
-61,-7,39,1
-61,-7,44,1
-61,-7,45,1
-61,-7,49,1
-61,-7,54,1
-61,-7,89,1
-61,-7,107,1
-61,-6,38,1
-61,-6,41,2
-61,-6,44,1
-61,-6,46,1
-61,-6,70,1
-61,-5,45,1
-61,-5,46,1
-61,-5,47,1
-61,-5,57,1
-61,-5,69,1
-61,-5,74,1
-61,-5,113,1
-61,-5,146,1
-61,-4,42,1
-61,-4,56,1
-61,-4,57,1
-61,-4,62,1
-61,-4,75,1
-61,-3,47,1
-61,-3,56,2
-61,-3,72,1
-61,-2,45,1
-61,-2,46,1
-61,-2,49,1
-61,-2,54,1
-61,-2,55,1
-61,-2,75,1
-61,-2,78,1
-61,-2,95,1
-61,-1,62,1
-61,-1,70,1
-61,-1,71,1
-61,0,51,2
-61,0,58,1
-61,0,65,1
-61,0,87,1
-61,0,91,1
-61,1,48,1
-61,1,51,2
-61,1,53,1
-61,1,56,2
-61,1,57,1
-61,1,59,1
-61,1,63,1
-61,2,44,1
-61,2,48,1
-61,2,52,2
-61,2,58,1
-61,2,70,1
-61,2,90,1
-61,3,49,3
-61,3,53,1
-61,3,54,1
-61,3,55,1
-61,3,59,1
-61,3,61,1
-61,3,69,1
-61,3,93,1
-61,4,47,1
-61,4,55,1
-61,4,58,1
-61,4,62,1
-61,4,64,1
-61,4,65,1
-61,4,112,1
-61,5,53,1
-61,5,57,1
-61,5,60,1
-61,5,71,1
-61,5,99,1
-61,6,48,1
-61,6,49,2
-61,6,50,1
-61,6,52,1
-61,6,54,1
-61,6,56,1
-61,6,58,1
-61,6,60,1
-61,6,64,1
-61,6,85,1
-61,6,90,1
-61,7,52,1
-61,7,55,1
-61,7,61,1
-61,7,64,1
-61,7,65,1
-61,7,76,1
-61,8,52,2
-61,8,62,1
-61,8,64,1
-61,8,70,1
-61,8,71,1
-61,8,72,1
-61,8,80,1
-61,8,88,1
-61,9,49,1
-61,9,50,1
-61,9,53,1
-61,9,57,1
-61,9,66,1
-61,9,93,1
-61,9,106,1
-61,9,114,1
-61,10,55,3
-61,10,56,1
-61,10,66,1
-61,10,73,1
-61,10,78,1
-61,10,81,1
-61,10,118,1
-61,11,56,1
-61,11,57,1
-61,11,63,1
-61,11,64,1
-61,11,65,1
-61,11,84,1
-61,11,87,2
-61,12,53,2
-61,12,55,1
-61,12,58,3
-61,12,59,1
-61,12,60,1
-61,12,99,1
-61,12,126,1
-61,13,59,1
-61,13,76,1
-61,13,98,1
-61,14,54,1
-61,14,55,1
-61,14,58,1
-61,14,71,1
-61,14,98,1
-61,15,59,2
-61,15,64,1
-61,15,69,1
-61,15,94,1
-61,16,54,1
-61,16,62,2
-61,16,63,1
-61,16,68,1
-61,16,86,1
-61,16,159,1
-61,17,57,1
-61,17,59,1
-61,17,64,2
-61,17,72,1
-61,17,114,1
-61,18,56,1
-61,18,80,1
-61,18,101,1
-61,18,133,1
-61,19,61,3
-61,19,129,1
-61,20,58,1
-61,20,60,1
-61,20,65,1
-61,20,69,1
-61,20,121,1
-61,21,59,1
-61,21,73,1
-61,21,74,2
-61,21,94,1
-61,21,96,1
-61,22,64,1
-61,22,68,1
-61,22,77,1
-61,22,93,1
-61,23,63,1
-61,23,64,1
-61,23,68,1
-61,23,104,1
-61,23,117,1
-61,24,66,1
-61,24,68,1
-61,24,69,1
-61,24,75,1
-61,25,63,1
-61,26,65,2
-61,26,72,1
-61,26,80,1
-61,26,88,1
-61,27,76,2
-61,27,79,1
-61,27,145,1
-61,28,66,1
-61,28,67,1
-61,28,71,1
-61,28,77,1
-61,29,73,1
-61,29,74,2
-61,29,81,2
-61,29,104,1
-61,29,112,1
-61,30,68,2
-61,30,74,1
-61,30,79,1
-61,30,80,1
-61,30,88,1
-61,30,121,1
-61,31,68,1
-61,31,71,1
-61,31,74,1
-61,31,76,1
-61,32,74,1
-61,33,83,1
-61,33,85,1
-61,33,104,1
-61,33,171,1
-61,34,72,1
-61,34,76,1
-61,34,105,1
-61,34,106,1
-61,35,74,2
-61,35,75,1
-61,35,76,1
-61,35,83,2
-61,35,86,1
-61,35,91,1
-61,35,94,1
-61,35,95,1
-61,35,108,1
-61,35,109,1
-61,35,174,1
-61,36,75,1
-61,36,81,2
-61,36,84,1
-61,36,100,1
-61,37,96,1
-61,38,74,1
-61,38,78,1
-61,38,81,1
-61,38,102,1
-61,38,156,1
-61,39,94,1
-61,40,82,1
-61,40,88,1
-61,40,94,1
-61,41,190,1
-61,42,80,1
-61,43,82,1
-61,43,83,1
-61,43,95,1
-61,43,101,1
-61,43,134,1
-61,43,164,1
-61,44,87,1
-61,44,95,1
-61,44,99,1
-61,44,103,1
-61,45,81,1
-61,45,86,1
-61,45,97,1
-61,45,108,1
-61,45,112,1
-61,45,114,1
-61,45,163,1
-61,46,82,1
-61,46,101,1
-61,46,105,1
-61,46,146,1
-61,47,88,1
-61,47,90,1
-61,47,92,1
-61,47,94,1
-61,47,95,1
-61,48,92,1
-61,48,94,1
-61,48,97,1
-61,48,105,1
-61,49,86,1
-61,49,88,1
-61,49,109,1
-61,50,95,1
-61,50,112,1
-61,50,115,1
-61,50,130,1
-61,51,98,1
-61,51,102,1
-61,51,130,1
-61,51,167,1
-61,52,87,1
-61,52,90,1
-61,52,100,1
-61,52,102,1
-61,52,105,1
-61,52,123,1
-61,53,89,1
-61,53,95,1
-61,53,103,1
-61,53,108,1
-61,53,109,1
-61,53,128,1
-61,54,95,1
-61,54,100,1
-61,55,89,1
-61,55,133,1
-61,56,89,1
-61,56,129,1
-60,-56,7,1
-60,-56,18,1
-60,-56,40,1
-60,-55,30,1
-60,-55,42,1
-60,-55,47,1
-60,-55,58,1
-60,-55,71,1
-60,-54,4,2
-60,-54,22,1
-60,-54,28,1
-60,-54,50,1
-60,-54,68,1
-60,-54,70,1
-60,-53,7,1
-60,-53,11,1
-60,-53,14,1
-60,-53,48,1
-60,-53,93,1
-60,-52,2,1
-60,-52,3,1
-60,-52,6,1
-60,-52,8,1
-60,-52,9,1
-60,-52,12,1
-60,-52,35,1
-60,-52,43,1
-60,-51,5,1
-60,-50,2,1
-60,-50,3,1
-60,-50,5,1
-60,-50,75,1
-60,-49,12,2
-60,-49,19,1
-60,-49,34,1
-60,-49,50,1
-60,-48,11,1
-60,-48,12,1
-60,-48,13,1
-60,-48,16,1
-60,-48,27,1
-60,-48,35,1
-60,-48,38,1
-60,-48,47,1
-60,-47,7,1
-60,-47,14,1
-60,-47,23,1
-60,-46,10,2
-60,-46,12,1
-60,-46,23,1
-60,-45,17,1
-60,-45,19,1
-60,-45,42,1
-60,-45,49,1
-60,-45,50,1
-60,-45,61,1
-60,-45,62,1
-60,-45,91,1
-60,-44,12,1
-60,-44,15,3
-60,-44,36,1
-60,-44,40,1
-60,-44,41,1
-60,-44,52,1
-60,-44,97,1
-60,-43,14,1
-60,-43,21,1
-60,-43,23,1
-60,-43,30,1
-60,-42,14,1
-60,-42,18,2
-60,-42,20,1
-60,-42,26,1
-60,-42,39,1
-60,-42,50,1
-60,-42,52,1
-60,-41,18,1
-60,-41,23,2
-60,-41,64,1
-60,-40,13,3
-60,-40,15,1
-60,-40,53,1
-60,-39,22,1
-60,-39,62,1
-60,-39,68,1
-60,-39,92,1
-60,-38,12,1
-60,-38,16,1
-60,-38,18,1
-60,-38,22,2
-60,-38,55,1
-60,-38,68,1
-60,-38,139,1
-60,-37,12,2
-60,-37,16,1
-60,-37,20,1
-60,-36,13,1
-60,-36,15,1
-60,-36,18,2
-60,-36,22,1
-60,-36,24,1
-60,-36,27,1
-60,-35,14,1
-60,-35,16,1
-60,-35,19,1
-60,-35,23,1
-60,-35,27,1
-60,-35,28,1
-60,-35,49,1
-60,-35,54,1
-60,-35,56,1
-60,-35,72,1
-60,-34,19,1
-60,-34,20,1
-60,-34,28,3
-60,-34,54,1
-60,-34,66,1
-60,-34,88,1
-60,-33,16,1
-60,-33,18,2
-60,-33,22,2
-60,-33,23,2
-60,-33,25,1
-60,-33,29,1
-60,-33,32,1
-60,-33,46,1
-60,-33,47,1
-60,-32,19,1
-60,-32,21,1
-60,-32,24,1
-60,-32,39,1
-60,-32,45,1
-60,-32,51,1
-60,-32,61,1
-60,-32,79,1
-60,-32,98,1
-60,-31,19,1
-60,-31,22,2
-60,-31,32,1
-60,-31,39,2
-60,-30,20,1
-60,-30,25,1
-60,-30,29,1
-60,-30,31,1
-60,-30,33,1
-60,-30,42,2
-60,-30,45,1
-60,-30,69,1
-60,-29,30,1
-60,-29,33,1
-60,-29,45,1
-60,-29,61,1
-60,-28,23,2
-60,-28,26,1
-60,-28,33,1
-60,-28,35,1
-60,-28,41,1
-60,-28,43,1
-60,-28,49,1
-60,-28,57,1
-60,-28,62,1
-60,-28,93,1
-60,-28,106,1
-60,-27,25,1
-60,-27,30,1
-60,-27,31,1
-60,-27,33,1
-60,-26,28,1
-60,-26,40,1
-60,-26,43,1
-60,-26,50,1
-60,-25,24,1
-60,-25,26,1
-60,-25,45,1
-60,-25,53,1
-60,-25,63,1
-60,-25,66,1
-60,-24,54,1
-60,-24,56,1
-60,-23,30,1
-60,-23,33,1
-60,-23,42,1
-60,-22,29,1
-60,-22,34,1
-60,-22,45,1
-60,-22,46,1
-60,-22,48,1
-60,-21,26,1
-60,-21,27,1
-60,-21,31,1
-60,-21,71,1
-60,-20,31,2
-60,-20,32,1
-60,-20,34,1
-60,-20,42,1
-60,-20,54,1
